id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated,audience_acc
mv_2629,어린 형수 2,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20170861,2026-07-28,
mv_2630,새엄마 무삭제,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20178002,2026-07-28,
mv_2631,내 친구의 엄마 2: 그녀가 여자로 보일 때 (무삭제),,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20177582,2026-07-28,
mv_2632,내 친구의 엄마 2: 그녀가 여자로 보일 때,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20170687,2026-07-28,
mv_2633,내 친구의 엄마: 친구의 엄마와 아내를 탐하다(무삭제),,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20170688,2026-07-28,
mv_2634,내 친구의 엄마: 친구의 엄마와 아내를 탐하다,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20176166,2026-07-28,
mv_2635,내 친구의 엄마 (무삭제),,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20179401,2026-07-28,
mv_2636,매춘 2016 무삭제,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20176622,2026-07-28,
mv_2637,내 아내의 새엄마 무삭제,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20176981,2026-07-28,
mv_2638,내 아내의 새엄마,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20176962,2026-07-28,
mv_2639,누나 친구 2 무삭제,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20173250,2026-07-28,
mv_2640,누나 친구 2,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20175502,2026-07-28,
mv_2641,정사 : 친구의 엄마,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20170025,2026-07-28,
mv_2642,스와핑 : 친구의 아내 무삭제판,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20173841,2026-07-28,
mv_2643,여친 엄마 무삭제,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20174267,2026-07-28,
mv_2644,여친 엄마,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20176783,2026-07-28,
mv_2645,일본 엄마 2,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20170028,2026-07-28,
mv_2646,일본 엄마 무삭제,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20171207,2026-07-28,
mv_2647,일본 엄마,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20179002,2026-07-28,
mv_2648,새오빠 무삭제,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20173381,2026-07-28,
mv_2649,부부교환섹스 2,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20177642,2026-07-28,
mv_2650,엄마친구 3,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20172861,2026-07-28,
mv_2651,동창회의 목적 2,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20172403,2026-07-28,
mv_2652,엄마친구 3 무삭제판,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20179670,2026-07-28,
mv_2653,동창회의 목적 2 (무삭제),,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20175210,2026-07-28,
mv_2654,심장박동 조작극,Heart Master,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20177925,2026-07-28,
mv_2655,모범생,Schoolgirl,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20138561,2026-07-28,
mv_2656,커피 메이트,Coffee Mate,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20166422,2026-07-28,
mv_2657,신과함께-죄와 벌,Along with the Gods: The Two Worlds,movie,하정우;차태현;주지훈;김향기;김동욱,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20150976,2026-07-28,14398110
mv_2658,다른 길이 있다,Another Way,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20157631,2026-07-28,
mv_2659,미스 푸줏간,Miss Butcher,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20162503,2026-07-28,
mv_2660,탐하다: 욕망의 섬,Island of Desire,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20175242,2026-07-28,
mv_2661,실종2,Missing 2,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20174199,2026-07-28,
mv_2662,1987,1987: When the Day Comes,movie,김윤석;하정우;유해진;김태리;이희준,임진각,명소,경기도 파주시 문산읍 임진각로 164,37.889542,126.740176,,https://map.naver.com/p/search/%EC%9E%84%EC%A7%84%EA%B0%81,영화 1987 초반부 김윤석이 차례를 지내는 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,7218231
mv_2663,1987,1987: When the Day Comes,movie,김윤석;하정우;유해진;김태리;이희준,문화공감수정,명소,부산광역시 동구 홍곡로 75,35.125713,129.042622,,https://map.naver.com/p/search/%EB%AC%B8%ED%99%94%EA%B3%B5%EA%B0%90%EC%88%98%EC%A0%95,영화 1987에 나온 부산역 카페,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,7218231
mv_2664,1987,1987: When the Day Comes,movie,김윤석;하정우;유해진;김태리;이희준,연세대학교 신촌캠퍼스,명소,서울특별시 서대문구 연세로 50,37.5637563,126.937546,,https://map.naver.com/p/search/%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%20%EC%8B%A0%EC%B4%8C%EC%BA%A0%ED%8D%BC%EC%8A%A4,영화 1987에서 김태리가 다닌 대학교,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,7218231
mv_2665,1987,1987: When the Day Comes,movie,김윤석;하정우;유해진;김태리;이희준,민주인권기념관,명소,서울특별시 용산구 한강대로71길 37,37.541025,126.971672,,https://map.naver.com/p/search/%EB%AF%BC%EC%A3%BC%EC%9D%B8%EA%B6%8C%EA%B8%B0%EB%85%90%EA%B4%80,1987 촬영지이자 박종철이 고문으로 사망한 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,7218231
mv_2666,1987,1987: When the Day Comes,movie,김윤석;하정우;유해진;김태리;이희준,천주교 서울대교구 주교좌명동대성당,명소,서울특별시 중구 명동길 74,37.5632772,126.986827,,https://map.naver.com/p/search/%EC%B2%9C%EC%A3%BC%EA%B5%90%20%EC%84%9C%EC%9A%B8%EB%8C%80%EA%B5%90%EA%B5%AC%20%EC%A3%BC%EA%B5%90%EC%A2%8C%EB%AA%85%EB%8F%99%EB%8C%80%EC%84%B1%EB%8B%B9,1987에서 김승훈 신부가 성명서를 발표한 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,7218231
mv_2667,1987,1987: When the Day Comes,movie,김윤석;하정우;유해진;김태리;이희준,서울특별시청,명소,서울특별시 중구 세종대로 110,37.566291,126.977931,,https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%EC%B2%AD,영화 1987 마지막 장면의 배경이 된 장소,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,7218231
mv_2668,1987,1987: When the Day Comes,movie,김윤석;하정우;유해진;김태리;이희준,연희네 슈퍼,명소,전라남도 목포시 해안로127번길 14-2,34.78168,126.377325,,https://map.naver.com/p/search/%EC%97%B0%ED%9D%AC%EB%84%A4%20%EC%8A%88%ED%8D%BC,영화 1987에서 연희네 슈퍼로 나온 가게,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,7218231
mv_2669,1987,1987: When the Day Comes,movie,김윤석;하정우;유해진;김태리;이희준,청남대,명소,충청북도 청주시 상당구 문의면 청남대길 646,36.46255,127.4906,,https://map.naver.com/p/search/%EC%B2%AD%EB%82%A8%EB%8C%80,1987에서 문성근과 김윤석이 만나는 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,7218231
mv_2670,"서서평, 천천히 평온하게",,movie,윤안나;안은새;정혜윤;이윤지;강다연,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20173301,2026-07-28,40346
mv_2671,초행,The First Lap,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20174601,2026-07-28,
mv_2672,노무현입니다,OUR PRESIDENT,movie,노무현;이상호,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20174602,2026-07-28,1842323
mv_2673,옆집여자,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20172941,2026-07-28,
mv_2674,뷰티풀 투모로우,Beautiful Tomorrow,movie,박효신;정재일;에드가 킨테로,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20175208,2026-07-28,43715
mv_2675,녹화중이야,Recording,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20155381,2026-07-28,
mv_2676,시인의 사랑,The Poet and The Boy,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20178941,2026-07-28,
mv_2677,채비,The Preparation,movie,고두심;김성균;유선;박철민;김희정,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20175441,2026-07-28,156825
mv_2678,구세주: 리턴즈,Oh! My God Returns,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20173826,2026-07-28,
mv_2679,범죄도시,THE OUTLAWS,movie,마동석;윤계상;조재윤;최귀화;김성규,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20172742,2026-07-28,6861910
mv_2680,그 후,The Day After,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20176102,2026-07-28,
mv_2681,바람의 춤꾼,Dances with the Wind,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20176041,2026-07-28,
mv_2682,나는 고양이로소이다,I am a Cat,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20175601,2026-07-28,
mv_2683,푸른노을,Magic hour,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20176061,2026-07-28,
mv_2684,더 킹,The King,movie,조인성;정우성;배성우;류준열;김의성,진해 경화반점,음식점,경상남도 창원시 진해구 경화로7번길 11-1,35.153937,128.685116,,https://map.naver.com/p/search/%EC%A7%84%ED%95%B4%20%EA%B2%BD%ED%99%94%EB%B0%98%EC%A0%90,조인성이 뛰어가는 장면에 나온 식당,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,5271641
mv_2685,더 킹,The King,movie,조인성;정우성;배성우;류준열;김의성,임랑 해수욕장,명소,부산 기장군 장안읍 임랑리 임랑 해수욕장,35.318663,129.264348,,https://map.naver.com/p/search/%EC%9E%84%EB%9E%91%20%ED%95%B4%EC%88%98%EC%9A%95%EC%9E%A5,더킹에서 조인성이 좌천되어 지낸 별장,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,5271641
mv_2686,더 킹,The King,movie,조인성;정우성;배성우;류준열;김의성,길천방파제,명소,부산광역시 기장군 장안읍 길천리,35.324852,129.284516,,https://map.naver.com/p/search/%EA%B8%B8%EC%B2%9C%EB%B0%A9%ED%8C%8C%EC%A0%9C,더킹에서 류준열과 조인성이 대화를 나눈 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,5271641
mv_2687,더 킹,The King,movie,조인성;정우성;배성우;류준열;김의성,보수동 책방 골목,명소,부산광역시 중구 대청로 67-1,35.10332,129.026803,,https://map.naver.com/p/search/%EB%B3%B4%EC%88%98%EB%8F%99%20%EC%B1%85%EB%B0%A9%20%EA%B3%A8%EB%AA%A9,영화 초반 조인성이 뛰어다니는 시장 골목,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,5271641
mv_2688,더 킹,The King,movie,조인성;정우성;배성우;류준열;김의성,울프강 스테이크 하우스,음식점,서울특별시 강남구 선릉로152길 21,37.5244835,127.041441,,https://map.naver.com/p/search/%EC%9A%B8%ED%94%84%EA%B0%95%20%EC%8A%A4%ED%85%8C%EC%9D%B4%ED%81%AC%20%ED%95%98%EC%9A%B0%EC%8A%A4,정우성과 조인성이 스테이크를 먹은 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,5271641
mv_2689,더 킹,The King,movie,조인성;정우성;배성우;류준열;김의성,이화여자대학교,명소,서울특별시 서대문구 이화여대길 52,37.561149,126.946433,,https://map.naver.com/p/search/%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90,조인성이 더킹에서 다짐을 하며 걸은 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,5271641
mv_2690,불온한 당신,Troublers,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20154427,2026-07-28,
mv_2691,다방의 푸른 꿈,Try to Remember,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20153303,2026-07-28,
mv_2692,대장 김창수,MAN OF WILL,movie,조진웅;송승헌;정만식;정진영;신정근,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20164424,2026-07-28,377071
mv_2693,이수아,LEE Su-a,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20177468,2026-07-28,
mv_2694,메리 크리스마스 미스터 모,Merry Christmas Mr. Mo,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20160465,2026-07-28,
mv_2695,분장,LOST TO SHAME,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20160503,2026-07-28,
mv_2696,올드마린보이,Old Marine Boy,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20172404,2026-07-28,
mv_2697,땐뽀걸즈,Dance Sports Girls,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20178647,2026-07-28,
mv_2698,여배우는 오늘도,The Running Actress,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20172642,2026-07-28,
mv_2699,청년경찰,Midnight Runners,movie,박서준;강하늘;성동일;박하선;고준,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20162442,2026-07-28,5638636
mv_2700,7년-그들이 없는 언론,Seven Years-Journalism without Journalist,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20163014,2026-07-28,
mv_2701,소나기,The Shower,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20170003,2026-07-28,
mv_2702,내 친구 정일우,"Jung Il-woo, My Friend",movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20178461,2026-07-28,
mv_2703,밤섬해적단 서울불바다,Bamseom Pirates Seoul Inferno,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20170163,2026-07-28,
mv_2704,소통과 거짓말,Communication & Lies,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20155324,2026-07-28,
mv_2705,박열,Anarchist from the colony,movie,이제훈;최희서;김인우;권율;민진웅,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20178982,2026-07-28,2338871
mv_2706,터닝메카드W: 블랙미러의 부활,Turning Mecards W: Resurrection of the Black Mirror,movie,소연;윤아영;신용우;장광;강호철,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20163845,2026-07-28,422855
mv_2707,다시 태어나도 우리,Becoming Who I Was,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20169463,2026-07-28,
mv_2708,두근두근,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20172682,2026-07-28,
mv_2709,포크레인,EXCAVATOR,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20179323,2026-07-28,
mv_2710,"귀향, 끝나지 않은 이야기","Spirits' Homecoming, Unfinished Story",movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20171164,2026-07-28,
mv_2711,파란나비효과,Blue Butterfly Effect,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20174281,2026-07-28,
mv_2712,미스 프레지던트,Mis-President,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20174645,2026-07-28,
mv_2713,쇠파리,Biting Fly,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20175021,2026-07-28,
mv_2714,올 리브 올리브,"All Live, Olive",movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20169269,2026-07-28,
mv_2715,유리정원,Glass Garden,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20164481,2026-07-28,
mv_2716,레이디버그,Ladybug,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20168668,2026-07-28,
mv_2717,돌아온다,The Return,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20174663,2026-07-28,
mv_2718,불한당: 나쁜 놈들의 세상,The Merciless,movie,설경구;임시완;김희원;전혜진;이경영,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20164844,2026-07-28,908271
mv_2719,마리안느와 마가렛,Marianne and Margaret,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20172641,2026-07-28,
mv_2720,델타 보이즈,Delta Boys,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20162972,2026-07-28,
mv_2721,기억의 밤,Forgotten,movie,강하늘;김무열;문성근;나영희;배성일,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20173581,2026-07-28,1385195
mv_2722,"다시, 벚꽃",,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20172381,2026-07-28,
mv_2723,살인자의 기억법,MEMOIR OF A MURDERER,movie,설경구;김남길;설현;오달수;김정영,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20154909,2026-07-28,2622858
mv_2724,뽀로로 극장판 공룡섬 대모험,"Pororo, Dinosaur Island Adventure",movie,이선;이미자;함수정;홍소영;정미숙,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20174846,2026-07-28,812674
mv_2725,군함도,The Battleship Island,movie,황정민;소지섭;송중기;이정현;김수안,고성 가진항 (군함도),명소,강원도 고성군 죽왕면 가진해변길 121-12,38.368921,128.512494,,https://map.naver.com/p/search/%EA%B3%A0%EC%84%B1%20%EA%B0%80%EC%A7%84%ED%95%AD%20%28%EA%B5%B0%ED%95%A8%EB%8F%84%29,군함도의 포스터를 촬영한 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,6554420
mv_2726,군함도,The Battleship Island,movie,황정민;소지섭;송중기;이정현;김수안,명동 닭갈비 골목,음식점,강원도 춘천시 금강로62번길 9-1,37.879342,127.727625,,https://map.naver.com/p/search/%EB%AA%85%EB%8F%99%20%EB%8B%AD%EA%B0%88%EB%B9%84%20%EA%B3%A8%EB%AA%A9,배우들이 춘천 대표음식을 먹으러 온 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,6554420
mv_2727,군함도,The Battleship Island,movie,황정민;소지섭;송중기;이정현;김수안,소양강 스카이워크,명소,강원도 춘천시 영서로 2663,37.893618,127.723499,,https://map.naver.com/p/search/%EC%86%8C%EC%96%91%EA%B0%95%20%EC%8A%A4%EC%B9%B4%EC%9D%B4%EC%9B%8C%ED%81%AC,춘천에서 배우들의 머리식히는 공간으로 사용된 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,6554420
mv_2728,군함도,The Battleship Island,movie,황정민;소지섭;송중기;이정현;김수안,인민군사령부 막사,명소,강원도 화천군 상서면 다목리 361-1,38.177853,127.546159,,https://map.naver.com/p/search/%EC%9D%B8%EB%AF%BC%EA%B5%B0%EC%82%AC%EB%A0%B9%EB%B6%80%20%EB%A7%89%EC%82%AC,영화의 배경인 인민군의 생활을 엿볼 수 있는 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,6554420
mv_2729,군함도,The Battleship Island,movie,황정민;소지섭;송중기;이정현;김수안,동부창고,명소,충청북도 청주시 청원구 덕벌로 30,36.654697,127.492676,,https://map.naver.com/p/search/%EB%8F%99%EB%B6%80%EC%B0%BD%EA%B3%A0,소지섭이 섬을 탈출하는 장면을 찍은 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,6554420
mv_2730,용순,Yongsoon,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20168041,2026-07-28,
mv_2731,로마서 8:37,Romans 8:37,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20173932,2026-07-28,
mv_2732,월하,Wol-ha : Very Bad Moon Rising,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20175504,2026-07-28,
mv_2733,야경 : 죽음의 택시,NIGHTSCAPE,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20173838,2026-07-28,
mv_2734,친구엄마 : 그녀의 밤기술,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20173548,2026-07-28,
mv_2735,애정소년 잔혹사,,movie,,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20177847,2026-07-28,
mv_2736,남한산성,The Fortress,movie,이병헌;김윤석;박해일;고수;박희순,웰컴투동막골마을,명소,강원도 평찬군 미탄면 동막골길 122,37.31385,128.470814,,https://map.naver.com/p/search/%EC%9B%B0%EC%BB%B4%ED%88%AC%EB%8F%99%EB%A7%89%EA%B3%A8%EB%A7%88%EC%9D%84,남한산성을 촬영한 테마공원,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,3826223
mv_2737,남한산성,The Fortress,movie,이병헌;김윤석;박해일;고수;박희순,마가리 캠핑장,명소,강원도 평창군 봉평면 전나무골길 224-10,37.64598,128.369525,,https://map.naver.com/p/search/%EB%A7%88%EA%B0%80%EB%A6%AC%20%EC%BA%A0%ED%95%91%EC%9E%A5,평창에 위치한 남한산성 로케이션 장소,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,3826223
mv_2738,남한산성,The Fortress,movie,이병헌;김윤석;박해일;고수;박희순,남한산성,명소,경기도 광주시 남한산성면 산성리 산23,37.4789122,127.177718,,https://map.naver.com/p/search/%EB%82%A8%ED%95%9C%EC%82%B0%EC%84%B1,남한산성의 촬영지인 실제 장소,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,3826223
mv_2739,남한산성,The Fortress,movie,이병헌;김윤석;박해일;고수;박희순,문경새재 도립공원,명소,경상북도 문경시 문경읍 새재로 932,36.761562,128.076718,,https://map.naver.com/p/search/%EB%AC%B8%EA%B2%BD%EC%83%88%EC%9E%AC%20%EB%8F%84%EB%A6%BD%EA%B3%B5%EC%9B%90,영화 남한산성의 배경이 된 도립공원,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,3826223
mv_2740,남한산성,The Fortress,movie,이병헌;김윤석;박해일;고수;박희순,부안영상테마파크,명소,전라북도 부안군 반석면 격포로 309-64,35.620633,126.482468,,https://map.naver.com/p/search/%EB%B6%80%EC%95%88%EC%98%81%EC%83%81%ED%85%8C%EB%A7%88%ED%8C%8C%ED%81%AC,영화 남한산성을 촬영한 테마파크,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,3826223
mv_2741,침묵,Heart Blackened,movie,최민식;박신혜;류준열;이하늬;박해준,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20169643,2026-07-28,468934
mv_2742,조작된 도시,Fabricated City,movie,지창욱;심은경;안재홍;오정세;김상호,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20150964,2026-07-28,2492389
mv_2743,임금님의 사건수첩,The King's Case Note,movie,이선균;안재홍;김희원;주진모;장영남,,,,,,,,,https://www.kobis.or.kr/kobis/business/mast/mvie/searchMovieDtl.do?code=20161726,2026-07-28,1631220
