id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated,famous_rank,recent_rank,audience_acc,award,director,poster_url,title_key,corpus_doc_count,hit_docs,cue_docs,title_docs,author_count,mention_total,popularity_score,rank_in_title,tier,is_overseas,dup_of,coord_issue,is_selected,decision_note
st_07767,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,이월드,놀이공원,대구 달서구 두류공원로 200,35.854855,128.564821,https://lh3.googleusercontent.com/place-photos/AG9NLjAXENrVVCug65dYag-0yYDkXq9BGMQCdqr_gcvTwuuypcxt9jWmn2QBCLUc3ItJUarCGelx8dyBadyIaJJMJyxVC6Zk1JgQdQuP-eZPAVYp1vyCOcn4ROUHaSa8QYioZc3ucBHqefx1is-VQh7A69r5aA=s4800-w800,https://map.naver.com/p/entry/place/11556649,6화에서 친구들이 함께 놀이공원을 방문하는 장면,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%9d%b4%ec%9b%94%eb%93%9c-4026/;https://smap.co.kr/contents/twinkling-watermelon;https://m.blog.naver.com/storyclass/223257090932,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,5,5,1,5,16,83.3,2,S,N,,,Y,tierS_유효언급5글_저자5명
st_07721,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,배재고등학교,학교,서울 강동구 고덕로 227,37.555056,127.150161,https://lh3.googleusercontent.com/place-photos/AG9NLjD81a1qVnn2_AfcwzwWEE8Hwo71XFZj6zvvNKzbxCsRVdGeTooqrYI1yBcKgrU61sqT_uRbZZiqi4tHWekeYbNQ4y1i3FAxTSFWwxFj0lrsgZGVC75MBJiQshXGGlMPcZUMH2euanokg8FqQA=s4800-w800,https://map.naver.com/p/entry/place/11556747,극중 배광고등학교로 등장하는 학교 촬영지,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%eb%b0%b0%ec%9e%ac%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-3980/;https://histale.com/i/반짝이는-워터멜론-촬영지-인물관계도/A;https://hugestlight.com/180,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,4,4,1,4,9,66.7,3,S,N,,,Y,tierS_유효언급4글_저자4명
st_07773,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,신선대,,경남 거제시 남부면 갈곶리,34.740631,128.672022,https://lh3.googleusercontent.com/place-photos/AG9NLjBOSPP6_UV-L5DxUCMEx9Lr87B0gvoSXlNc0RVIvzlRzp8LLtpa0KGuy8FeVjX7MFo1RSw0AZaoTOdb76JRixKRiD-BEj-Sjnstq19FQXGCuViNTlYZEGp4i35D4NO4zdkzzyHabsE6Vd8hzLg=s4800-w800,https://map.naver.com/p/entry/place/15849214,11화에서 은결이 리허설을 막으려 이찬을 속여 데려가 무릎 꿇고 사정하다 바다에 빠지는 장면,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%8b%a0%ec%84%a0%eb%8c%80-4032/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,4,4,2,3,40,66.7,4,S,N,,,Y,tierS_유효언급4글_저자3명
st_07757,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,제민천,,충남 공주시 감영길 20,36.452707,127.123477,https://lh3.googleusercontent.com/place-photos/AG9NLjCQ5aMB8GyN-SJjJWAgCJLMEygk949FA02tV0NqFOGGNJ9kzUxbMx9JoI5FXY97N-gQeJsh-8D048eo-Q_-lD4wbl3ngunY4lCEEjEpMT3twbARSHr3gQyG7YbTPyOti6wWUEC99TQF5lKmrQ=s4800-w800,https://map.naver.com/p/entry/place/19467703,초등학교 등하교길 배경으로 나온 공주 하숙집거리 제민천,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%a0%9c%eb%af%bc%ec%b2%9c-4016/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,5,3,1,4,26,50.0,5,S,N,,,Y,tierS_유효언급3글_저자4명
st_07752,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,봉봉방앗간,카페,강원 강릉시 경강로2024번길 17-1,37.751037,128.892444,https://lh3.googleusercontent.com/place-photos/AG9NLjA1q69BH_4L7-L7_zXoSdyJaVdzmtSXAORGGKBa2yL0MjKpcZY8fKwz1n0kJhKBuKh4Zv9FK3zZPGI44954UUFR7O4JCSPpkauIulXkmD5FVNJcBIzmZ30ZK89awpRQXHx025l_CrGfFHYk=s4800-w800,https://map.naver.com/p/entry/place/21889371,1화에서 은결이 비바할아버지의 악기점 비바뮤직에서 처음 기타를 배우는 장면,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%eb%b4%89%eb%b4%89%eb%b0%a9%ec%95%97%ea%b0%84-4011/;https://hugestlight.com/180,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,3,3,1,3,14,50.0,6,S,N,,,Y,tierS_유효언급3글_저자3명
st_07760,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,봉황재 한옥,유적/한옥,충남 공주시 큰샘3길 8,36.450776,127.120028,https://lh3.googleusercontent.com/place-photos/AG9NLjAKT6d1om8QbNorkXAOSCGS6XkFQ5PiUgKAyEhSpvJgbU2VA5qiw9CuFvoomVBJxyu81o3_Q8W1yjhEb9OSAX1DaDw97voYE13MjJyz7S-WU5rDIWJWs-0Q6AA8blkNJ12g8yqgEJyhrbkUOg=s4800-w800,https://map.naver.com/p/entry/place/1331657707,1995년 과거 배경의 한옥 게스트하우스 장면이 촬영된 장소,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%eb%b4%89%ed%99%a9%ec%9e%ac-%ed%95%9c%ec%98%a5-4019/;https://smap.co.kr/contents/twinkling-watermelon;https://hugestlight.com/180,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,3,2,2,2,11,33.3,7,A,N,,,Y,tierA_유효언급2글_저자2명
st_07708,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,고바우,,서울 용산구 이촌로 34,37.528818,126.954325,https://lh3.googleusercontent.com/place-photos/AG9NLjAo_15j2BX2FtWHo_yDpq0RQJzjwl6OeAibTTc9cXUf_YTFOf8P_togYBVP1UXkYp5xiMup0j1BO39CIAr9Msqlcq8rQZuXiOC12G0DE_sxfkcH1FgGTQ42aiq7Tbj8QLLrjHD0MOBNoVObQ_9opWAw=s4800-w800,https://map.naver.com/p/entry/place/11712504,식당 배경으로 나온 용산구 이촌로2가길의 고바우식당,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ea%b3%a0%eb%b0%94%ec%9a%b0-3967/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,0,2,2,33.3,8,A,N,,,Y,tierA_유효언급2글_저자2명
st_07755,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,기타매장퀸악기점,,충북 청주시 상당구 사직대로 338,36.636356,127.485096,https://lh3.googleusercontent.com/place-photos/AG9NLjAI9fKeZhzaMTLwlOCmK2J72EX5t8P17b6WQvY1cHnpDlj_sUVqYW2_CD24kr3S-rjUAPU928LT40n9vxknhIEYuCsma3kwg-0JiUWIo-9xayBNKVMx6BqBeFndFQP7rTvVIJ3yridlXYWRAZY=s4800-w800,https://map.naver.com/p/entry/place/21286409,16화 최종회에서 은결이 백야뮤직 사장 조나단(비바할아버지)과 재회해 인사를 전하는 장면,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ea%b8%b0%ed%83%80%eb%a7%a4%ec%9e%a5%ed%80%b8%ec%95%85%ea%b8%b0%ec%a0%90-4014/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,0,2,4,33.3,9,A,N,,,Y,tierA_유효언급2글_저자2명
st_07746,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,남이섬,,강원 춘천시 남산면 남이섬길 1,37.790125,127.526129,https://lh3.googleusercontent.com/place-photos/AG9NLjCX8cvyhiSt_tHOeAZq2dqMpgCzJLw6ODZwdP6jDNKNOJoQwRfK57BH5n4Mh5_DQSp3MK5wFBVGg3t3AvaDvrRtScmWYzXWBss7CZjs4M8OGpze2sk1s70k4SEWFXpEjS-j2sFtlpFCB1Y4EOQ=s4800-w800,https://map.naver.com/p/entry/place/11491866,은결과 세경이 데이트하는 메타세콰이어 강변산책길로 나온 남이섬,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%eb%82%a8%ec%9d%b4%ec%84%ac-4005/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,1,2,10,33.3,10,A,N,,,Y,tierA_유효언급2글_저자2명
st_07749,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,명주동,,강원 강릉시 명주동,37.750478,128.890673,https://lh3.googleusercontent.com/place-photos/AG9NLjDiUUhnes8bwIrvaOOE9qm5wU3giiIuqy9Jio3B4BBtq2RdUMt4M5sZucwz0tMIG_AUZlg2nqqkGjv9rpIS7zuZ2uZCE745OygTHS02ZcS2b1YafybgakYhiOMvREe0e0Mtbt6JteF9O7MCYg=s4800-w800,https://map.naver.com/p/entry/place/1107672729,강릉 명주동 일대 주택가 골목이 촬영지로 등장하는 장면,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%eb%aa%85%ec%a3%bc%eb%8f%99-4008/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,0,2,4,33.3,11,A,N,,,Y,tierA_유효언급2글_저자2명
st_07699,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,세븐틴벌스데이,,서울 마포구 독막로7길 56,37.550160,126.920227,https://lh3.googleusercontent.com/place-photos/AG9NLjCKSAsy4GP44nH28q4oCxm5GtNYsX0qVtKeMFoD240LWfUylgpc3ZDImhueiKuhnJsoLKdobtHqGy6Vn7g9idLPVEx2Q_qcfxzv-duYXPGTjO4-KgRwZidaJqr3XyElCTk9R2oo4zgc0euewm2p8rGzJA=s4800-w800,https://map.naver.com/p/entry/place/1458616800,홍대 밴드 클럽 배경으로 나온 마포 독막로의 세븐틴벌스데이,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%84%b8%eb%b8%90%ed%8b%b4%eb%b2%8c%ec%8a%a4%eb%8d%b0%ec%9d%b4-3958/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,0,2,2,33.3,12,A,N,,,Y,tierA_유효언급2글_저자2명
st_07693,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,우리마트,,서울 강서구 개화2길 3-11,37.583808,126.798952,,https://map.naver.com/p/entry/place/18954240,울면서 빵을 먹는 슈퍼 배경으로 나온 강서구 개화동 우리마트,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%9a%b0%eb%a6%ac%eb%a7%88%ed%8a%b8-3952/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,0,2,2,33.3,13,A,N,,,Y,tierA_유효언급2글_저자2명
st_07765,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,전북대 앞,,전북 전주시 덕진구 덕진동1가 664-2,35.843887,127.127321,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Kim_Hyun-tak%2C_Labor_Party_preliminary_candidate_for_Jeollabuk-do_provincial_assembly_attended_The_517_Demonstration_Against_Gender-Based_Violence.jpg/960px-Kim_Hyun-tak%2C_Labor_Party_preliminary_candidate_for_Jeollabuk-do_provincial_assembly_attended_The_517_Demonstration_Against_Gender-Based_Violence.jpg,,전북대 앞 레트로 먹자골목 배경으로 나온 게임방·술집·상점 거리,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%a0%84%eb%b6%81%eb%8c%80-%ec%95%9e-4024/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,0,2,3,33.3,14,A,N,,,Y,tierA_유효언급2글_저자2명
st_07754,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,증평역,역/교통,충북 증평군 증평읍 역전로 92,36.777936,127.582294,https://lh3.googleusercontent.com/place-photos/AG9NLjCwBHL_NCAaC4_PTZ4bE9V7gqvIXMpfP0i-JxBc252aS_EWyeTWg-jKMoAkXT26QOaY2DA5bZCntiy190uEm0E1zO1QAOeb4_KHPc1aAC1-yO5-oQw6o8VBw9VcG2pLlsL0a1yH_dzV7RZkzKY=s4800-w800,https://map.naver.com/p/entry/place/1847965492,13화에서 워터멜론슈가 멤버들이 송캠프 떠나려 청량리역 앞에 모여 커플을 공표하는 장면,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ec%a6%9d%ed%8f%89%ec%97%ad-4013/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,1,2,15,33.3,15,A,N,,,Y,tierA_유효언급2글_저자2명
st_07695,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,팬엔터테인먼트 사옥,,서울 마포구 월드컵북로58길 10,37.581600,126.887076,,https://map.naver.com/p/entry/place/12138941,은결이 속한 소속사 MJ 배경 건물로 나온 상암동 팬엔터테인먼트 사옥,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ed%8c%ac%ec%97%94%ed%84%b0%ed%85%8c%ec%9d%b8%eb%a8%bc%ed%8a%b8-%ec%82%ac%ec%98%a5-3954/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,0,2,2,33.3,16,A,N,,,Y,tierA_유효언급2글_저자2명
st_07731,반짝이는워터멜론,Twinkling Watermelon,drama,려운;최현욱;설인아,화적연,,경기 포천시 영북면 자일리,38.100964,127.288107,https://lh3.googleusercontent.com/place-photos/AG9NLjAavgmwJ9vzJtAfkIaX4VRwXzEP0ZQrqH9CDyWoJ-0PphCaqsHz9ClamUtJwltMPY5B8bo1QhlUTipYT4H7R5Gm00QZBfgYDeaSJzS5CzMuSJ_U8F_5gldTHxEENc2Z4Cp8CbIz36Jma0t2Ww=s4800-w800,,5화에서 은결이 어릴 적 아빠와 강가로 캠핑 가서 엄마와의 첫 만남을 묻는 회상 장면,https://kdramamap.com/location/%eb%b0%98%ec%a7%9d%ec%9d%b4%eb%8a%94%ec%9b%8c%ed%84%b0%eb%a9%9c%eb%a1%a0-%ed%99%94%ec%a0%81%ec%97%b0-3990/,2026-07-28,6,,,,Son Jeong-hyeon,https://image.tmdb.org/t/p/w500/fD1WFaH8Bo4g6SqAOwCQg3Ry6zv.jpg,반짝이는워터멜론,45,2,2,1,2,24,33.3,17,A,N,,,Y,tierA_유효언급2글_저자2명
mv_5816_07,범죄도시2,The Roundup,movie,마동석;손석구;최귀화;박지환;허동원,월곡마트,마트,전남광주통합특별시 광산구 사암로279번길 17,35.1693844103281,126.807998728286,https://lh3.googleusercontent.com/place-photos/AG9NLjCZAu4QKW-gZ680Ik9r45YOFSHi7ZRyi8CSegl3dN9ynCoy7Av3FKm26j91C0mk94WZIbWBZ_qFKdZG7IOln0_xiQIvwjxImZRqbTK6rjNbjwNpaS8QWUAPITcKyZKc0cBz9DIL-1TWxJ4z7Mc=s4800-w800,https://map.naver.com/p/entry/place/16003319,마석도가 마트 뒷문으로 들어가 인질범을 순식간에 제압하는 장면이 촬영된 곳,https://news.ikbc.co.kr/article/view/kbc202206100015,2026-07-30,,,12684545,,이상용,https://image.tmdb.org/t/p/w500/9XkAF2pl2uliiuAORaWTgPmr6zG.jpg,범죄도시2,53,2,2,0,2,3,100.0,1,A,N,,,Y,tierA_유효언급2글_저자2명
mv_6177_03,범죄도시3,THE ROUNDUP : NO WAY OUT,movie,마동석;이준혁;아오키 무네타카;김병탁;이범수,송도센트럴파크호텔,호텔,인천광역시 연수구 테크노파크로 193,37.3906387,126.6375923,https://lh3.googleusercontent.com/place-photos/AG9NLjDF6S3C305zulRFqbH661Hfzk4wrcPwuC0HRN4j7EymTsLd4Bopou8Tw4GA1Ay1bdsP32t3jsdVb7DQq0GOxl8dVUSkFOZG-Cnp8OU73Y-r19floUcYWT0t_vz4Ck8JVESTlj5QvDRf-j-7Y9cG6Vgo_A=s4800-w800,https://map.naver.com/p/entry/place/19398065,일본 야쿠자 이치조구미의 건물 외관으로 설정되어 등장하는 장면,https://murton-09.hatenablog.com/entry/2025/01/07/134427,2026-07-30,,,10673784,,이상용,https://image.tmdb.org/t/p/w500/kPtNokhBtgwSp3MHaR3X4O0SPbF.jpg,범죄도시3,57,5,5,1,4,8,100.0,1,S,N,,,Y,tierS_유효언급5글_저자4명
mv_6177_05,범죄도시3,THE ROUNDUP : NO WAY OUT,movie,마동석;이준혁;아오키 무네타카;김병탁;이범수,팬시 앤 게임,오락실,경기도 안산시 단원구 고잔1길 52,37.3179881,126.8390615,https://lh3.googleusercontent.com/place-photos/AG9NLjAgIkULWswEeBs2K9EMxEaZHGnxHkmv1LlV5ZsxnJow9HgO3AlaoFCrF3hcq5ZNx-8rT0n32i6WuXtMoOzzvhq1KSCs8DiV0WFQDTU4rQcCQbt_EUZU3DgRjw5jf9sygrBcZmj1klm-KQDQkU0=s4800-w800,https://map.naver.com/p/entry/place/1912588531,장이수가 오락실 사장으로 다시 등장해 다음 편을 예고하는 마지막 특별 장면,https://murton-09.hatenablog.com/entry/2025/01/07/134427,2026-07-30,,,10673784,,이상용,https://image.tmdb.org/t/p/w500/kPtNokhBtgwSp3MHaR3X4O0SPbF.jpg,범죄도시3,57,4,4,0,4,5,80.0,2,S,N,,,Y,tierS_유효언급4글_저자4명
mv_6177_04,범죄도시3,THE ROUNDUP : NO WAY OUT,movie,마동석;이준혁;아오키 무네타카;김병탁;이범수,김포 아라마리나,마리나·요트 선착장,경기도 김포시 고촌읍 아라육로270번길 73,37.5994204,126.7892757,https://lh3.googleusercontent.com/place-photos/AG9NLjDydAvxsz9pftNFOTR5oqlWEWX5-DTI_xIAv5feV4wFLZ75QArBTykVrPSXKUtUWRK0_EJhdNkB4hKETBCOQdok1zHVjWy_zfrdONBNlJRJaIuJavPe7O9BG4Hij4TG4cKIUhi5AEAn6av6vTc=s4800-w800,https://map.naver.com/p/entry/place/518033977,마석도가 정박한 배 위에서 야쿠자 조직원들과 격투를 벌이는 주요 액션 장면,https://gnews.gg.go.kr/news/news_detail.do?number=202407301449479017C094&s_code=C094,2026-07-30,,,10673784,,이상용,https://image.tmdb.org/t/p/w500/kPtNokhBtgwSp3MHaR3X4O0SPbF.jpg,범죄도시3,57,2,2,0,2,2,40.0,3,A,N,,,Y,tierA_유효언급2글_저자2명
mv_6177_02,범죄도시3,THE ROUNDUP : NO WAY OUT,movie,마동석;이준혁;아오키 무네타카;김병탁;이범수,춘천경찰서,경찰서 외관,강원특별자치도 춘천시 춘천로 61,37.8703558,127.7235447,https://lh3.googleusercontent.com/place-photos/AG9NLjB84PThdPfzPRqCcV9gJ2yzSoLGTcyC4etO2UXFexKRuhywMksreM15qN8mXR79Po5WJrIbrLloxvuZdxAms7RpsK099Rokq1hWIDlLntI8FzEZpuTvbSmVoUKZu3ny0QHW70Jn0y0eIiPBjA=s4800-w800,https://map.naver.com/p/entry/place/11642384,극 중 일본 구룡경찰서의 건물 외관으로 등장하는 장면,https://murton-09.hatenablog.com/entry/2025/01/07/134427,2026-07-30,,,10673784,,이상용,https://image.tmdb.org/t/p/w500/kPtNokhBtgwSp3MHaR3X4O0SPbF.jpg,범죄도시3,57,2,2,0,2,3,40.0,4,A,N,,,Y,tierA_유효언급2글_저자2명
mv_6498_03,범죄도시4,THE ROUNDUP : PUNISHMENT,movie,김무열;박지환;이동휘;마동석;곽자형,팬시 앤 게임,오락실,경기도 안산시 단원구 고잔1길 52,37.3179881,126.8390615,https://lh3.googleusercontent.com/place-photos/AG9NLjAgIkULWswEeBs2K9EMxEaZHGnxHkmv1LlV5ZsxnJow9HgO3AlaoFCrF3hcq5ZNx-8rT0n32i6WuXtMoOzzvhq1KSCs8DiV0WFQDTU4rQcCQbt_EUZU3DgRjw5jf9sygrBcZmj1klm-KQDQkU0=s4800-w800,https://map.naver.com/p/entry/place/1912588531,장이수가 운영하는 오락실에서 범죄도시3의 마지막 장면을 이어가는 장면,https://murton-09.hatenablog.com/entry/2025/01/08/164327,2026-07-30,,,11492094,,허명행,https://image.tmdb.org/t/p/w500/jucHQwnRSma1O9V2bM007e4eSd7.jpg,범죄도시4,40,8,8,2,8,22,100.0,1,S,N,,,Y,tierS_유효언급8글_저자8명
mv_6498_01,범죄도시4,THE ROUNDUP : PUNISHMENT,movie,김무열;박지환;이동휘;마동석;곽자형,한향림도자미술관,미술관,경기도 파주시 탄현면 헤이리마을길 82-37,37.7889114,126.7011765,https://lh3.googleusercontent.com/place-photos/AG9NLjBMYVWc5h42V_XoYCA2EPlejfoT3fC108xBE0riU1EWr4hjwQM3rr_l6Kb09ZFgVP8nds8SkaFXpyY0IXMMLnhrVJ8wm-EFw3MGQw_yBcLm5Yshy4SHfb001O3u7EcbCDFSy0n77Yt8112orA=s4800-w800,https://map.naver.com/p/entry/place/1819147398,IT 천재 장동철이 운영하는 QM홀딩스 본사 외관으로 등장하는 장면,https://murton-09.hatenablog.com/entry/2025/01/08/164327,2026-07-30,,,11492094,,허명행,https://image.tmdb.org/t/p/w500/jucHQwnRSma1O9V2bM007e4eSd7.jpg,범죄도시4,40,3,3,0,3,5,37.5,2,S,N,,,Y,tierS_유효언급3글_저자3명
mv_6498_04,범죄도시4,THE ROUNDUP : PUNISHMENT,movie,김무열;박지환;이동휘;마동석;곽자형,애스턴마틴 서울,자동차 전시장,서울특별시 강남구 영동대로 326,37.5037865,127.0664302,https://lh3.googleusercontent.com/place-photos/AG9NLjC3QjrcEiLL4eE6FStcHwODZZgOTHJYTe7lYwWhHPi_ZrP3GYNXnChMFYwLWuoM1bm4PDAYep_9WhoB-OuFp40tBfwUVbiSbPo2HavGVBg5JeNwChcY3TlmI2KOVx39JAM1ipPavtQmKddtQ04=s4800-w800,https://map.naver.com/p/entry/place/1275517923,장동철이 고급 자동차 전시장 안에서 차량을 살펴보며 머무는 장면,https://murton-09.hatenablog.com/entry/2025/01/08/164327,2026-07-30,,,11492094,,허명행,https://image.tmdb.org/t/p/w500/jucHQwnRSma1O9V2bM007e4eSd7.jpg,범죄도시4,40,2,2,1,2,11,25.0,3,A,N,,,Y,tierA_유효언급2글_저자2명
mv_2008,베테랑,Veteran,movie,황정민;유아인;유해진;오달수;장윤주,아난티 클럽 서울,명소,경기도 가평군 설악면 유명로 961-34,37.619609,127.48216,,,영화 초반 유아인과 황정민이 처음 본 곳,assets/한국문화정보원_미디어콘텐츠 영상 촬영지 데이터_20221125.csv,2026-07-28,,,13397762,,류승완,https://image.tmdb.org/t/p/w500/8OJ4VtaddbDDwP1ydCitsYxgzCT.jpg,베테랑,81,3,3,1,3,8,100.0,1,S,N,,,Y,tierS_유효언급3글_저자3명
mv_6302_03,베테랑2,"I, THE EXECUTIONER",movie,황정민;정해인;장윤주;정만식;신승환,N서울타워,관광명소,서울 용산구 남산공원길 105,37.5513049702718,126.988230622132,https://lh3.googleusercontent.com/place-photos/AG9NLjAvZa8uoMlst6pzOosl9aHJv9yKQmGRpDLuf7vxrNcRgFqEUWiVnY-UdOhvZbiFKXpDqGqxDfpCN7IW94vZ3frwbo7VJ_v_R4J5_hAuSBRm-oJMlyBvufThvfFiaC8iPfr6Pefsw0aUV30bSA=s4800-w401,https://map.naver.com/p/entry/place/11662870,서도철과 박선우의 추격전이 벌어지는 장면,https://blog.naver.com/parkcckr/223588965457,2026-07-31,,,7519841,,류승완,https://image.tmdb.org/t/p/w500/akqfhtM1Wa1klFi7ijmyNm7Sm1j.jpg,베테랑2,76,1,1,0,1,1,100.0,1,B,N,,,Y,작품구제_tierB_유효언급1글
