id,title,place_name,tier,유효언급_글수,저자수,popularity_score,근거_URL_상위3
mv_6177_03,범죄도시3,송도센트럴파크호텔,S,5,4,100.0,http://blog.naver.com/hsc_one1/223117270076 | https://blog.naver.com/hsc_one1/223117270076 | https://blog.naver.com/freehkkty/223087581275
mv_6177_05,범죄도시3,팬시 앤 게임,S,4,4,80.0,https://blog.naver.com/now_on_fire/223617469830 | https://blog.naver.com/kiekoone/223561183579 | https://blog.naver.com/hsc_one1/223351833215
mv_6177_04,범죄도시3,김포 아라마리나,A,2,2,40.0,https://blog.naver.com/now_on_fire/223617469830 | https://blog.naver.com/kiekoone/223561183579
mv_6177_02,범죄도시3,춘천경찰서,A,2,2,40.0,https://blog.naver.com/now_on_fire/223617469830 | https://blog.naver.com/kiekoone/223561183579
mv_6498_03,범죄도시4,팬시 앤 게임,S,8,8,100.0,https://blog.naver.com/ena2009/224296302783 | https://blog.naver.com/hsc_one1/223351833215 | https://blog.naver.com/kernelhack/223589698819
mv_6498_01,범죄도시4,한향림도자미술관,S,3,3,37.5,https://blog.naver.com/hsc_one1/223351833215 | https://blog.naver.com/kiekoone/223560091110 | https://blog.naver.com/mintlatte95/223431288282
mv_6498_04,범죄도시4,애스턴마틴 서울,A,2,2,25.0,https://blog.naver.com/kiekoone/223560091110 | https://blog.naver.com/muksvader/223454214374
mv_2008,베테랑,아난티 클럽 서울,S,3,3,100.0,https://blog.naver.com/hsc_one1/223438621287 | https://blog.naver.com/yo3679/224220491361 | https://blog.naver.com/momjennie/221249532635
mv_6302_03,베테랑2,N서울타워,B,1,1,100.0,https://blog.naver.com/hsc_one1/223438621287
mv_6302_01,베테랑2,춘천대교,B,1,1,100.0,https://blog.naver.com/hsc_one1/223438621287
mv_1535,변호인,흰여울문화마을,S,29,30,100.0,https://blog.naver.com/oblove3/220688837888 | https://blog.naver.com/ynk5789/220830980681 | https://blog.naver.com/cooolbusan/222968151266
st_20517,별에서 온 그대,장사도해상공원,S,23,23,100.0,https://blog.naver.com/pine0920/224331454535 | https://blog.naver.com/jj006002/224196394696 | https://blog.naver.com/lagoon07/120208802003
st_20518,별에서 온 그대,쁘띠프랑스,S,19,19,82.6,https://blog.naver.com/lagoon07/120208802003 | https://blog.naver.com/zzakkang/220041940699 | https://blog.naver.com/hs21589/222951909538
st_08082,별에서온그대,학림다방,A,3,4,13.0,https://blog.naver.com/2013audis8/223814380634 | https://blog.naver.com/tnfl12rja/223798009670 | https://blog.naver.com/icec9724/224132603400
st_20516,별에서 온 그대,N서울타워,A,3,3,13.0,https://blog.naver.com/goodhappymind2/224341787657 | https://blog.naver.com/tnfl12rja/223798009670 | https://blog.naver.com/hudfnjer33/223487284278
st_08088,별에서온그대,국립극장,A,2,2,8.7,https://blog.naver.com/tnfl12rja/223798009670 | https://blog.naver.com/hs21589/220980103701
mv_2316_02,부산행,부전역,S,3,4,100.0,https://blog.naver.com/west0279/223136003901 | https://blog.naver.com/parkunhak/221379835126 | https://blog.naver.com/dickprod/224288355570
mv_2316_07,부산행,동대구역,A,2,3,66.7,https://blog.naver.com/west0279/223136003901 | https://blog.naver.com/hansbae/224344062312 | https://blog.naver.com/foresten/220770723062
mv_2316_04,부산행,행신역,A,2,2,66.7,https://blog.naver.com/west0279/223136003901 | https://blog.naver.com/happylee1499/224346148517
st_08282,북극성,광화문광장,S,5,3,100.0,https://blog.naver.com/hsc_one1/224017364239 | https://blog.naver.com/redmee2/224014104932 | https://blog.naver.com/hsc_one1/224004845045
st_08284,북극성,청와대,S,4,4,80.0,https://blog.naver.com/hsc_one1/224017364239 | https://blog.naver.com/hsc_one1/224004845045 | https://blog.naver.com/hsc_one1/224029227514
st_08303,북극성,온빛자연휴양림,S,4,3,80.0,https://blog.naver.com/hsc_one1/224017364239 | https://blog.naver.com/redmee2/224014104932 | https://blog.naver.com/5004yurim/224361966858
st_20527,북극성,경희대학교 평화의전당,A,4,2,80.0,https://blog.naver.com/hsc_one1/224017364239 | https://blog.naver.com/redmee2/224014104932 | https://blog.naver.com/hsc_one1/224029227514
st_08272,북극성,홍제유연,S,3,3,60.0,https://blog.naver.com/hsc_one1/224012899955 | https://blog.naver.com/hsc_one1/224017364239 | https://blog.naver.com/redmee2/224014104932
st_08300,북극성,청남대,A,3,2,60.0,https://blog.naver.com/hsc_one1/224017364239 | https://blog.naver.com/redmee2/224014104932 | https://blog.naver.com/hsc_one1/224004845045
st_08278,북극성,금세기빌딩,A,3,2,60.0,https://blog.naver.com/hsc_one1/224017364239 | https://blog.naver.com/redmee2/224014104932 | https://blog.naver.com/hsc_one1/224029227514
st_08301,북극성,국립대전현충원,A,2,2,40.0,https://blog.naver.com/hsc_one1/224003516212 | https://blog.naver.com/wakuna1000/224013752411
st_08276,북극성,노들섬,A,2,2,40.0,https://blog.naver.com/hsc_one1/224017364239 | https://blog.naver.com/redmee2/224014104932
st_08281,북극성,동대문디자인플라자,A,2,2,40.0,https://blog.naver.com/redmee2/224014104932 | https://blog.naver.com/hsc_one1/224003516212
st_08298,북극성,효원공원 월화원,A,2,2,40.0,https://blog.naver.com/redmee2/224014104932 | https://blog.naver.com/hsc_one1/224004845045
st_20535,비밀의 숲,인하대학교 본관,B,2,1,100.0,https://blog.naver.com/yunry/222493294468 | https://blog.naver.com/yunry/222577665059
st_08456,비밀의숲,5500012카페,B,1,1,50.0,https://blog.naver.com/yunry/223532786394
st_08463,비밀의숲,더사보르,B,1,1,50.0,https://blog.naver.com/knc8935/221113745020
st_20160,빈센조,세운상가(세운청계상가),S,11,11,100.0,https://blog.naver.com/aye_dx/222368066830 | https://blog.naver.com/nlxon2/222264132293 | https://four-j.tistory.com/501
st_20175,빈센조,청계천(서린동),S,10,10,90.9,https://blog.naver.com/aye_dx/222368066830 | https://blog.naver.com/nlxon2/222264132293 | https://blog.naver.com/120seoulcall/223994745287
st_20173,빈센조,동대문디자인플라자(DDP),S,6,6,54.5,https://blog.naver.com/aye_dx/222368066830 | https://blog.naver.com/news_curator_j/223992372964 | https://blog.naver.com/120seoulcall/223994745287
st_20165,빈센조,서울로7017,S,4,4,36.4,https://blog.naver.com/yb_tour/222416366256 | https://blog.naver.com/pyojeong0731/222298929346 | https://blog.naver.com/doublesk3/222417235574
st_20174,빈센조,한국은행 화폐박물관,S,4,4,36.4,https://blog.naver.com/nlxon2/222264132293 | https://publicfr.tistory.com/6539 | https://blog.naver.com/doublesk3/222417235574
st_20168,빈센조,벽초지수목원,A,3,4,27.3,https://blog.naver.com/mingonchill/224205887813 | https://blog.naver.com/hnmh2332/222379095547 | https://blog.naver.com/maum0577/223368328403
st_20182,빈센조,인천국제공항,A,2,2,18.2,https://blog.naver.com/nlxon2/222264132293 | https://publicfr.tistory.com/6539
st_08622,사내맞선,자유공원,S,4,4,100.0,https://blog.naver.com/hs21589/222739044738 | https://blog.naver.com/tlsqhtjs20/224104356745 | https://blog.naver.com/dksgodus/222732110562
st_20553,사내맞선,카페 산들언덕,S,3,3,75.0,https://blog.naver.com/zuno369/222667488385 | https://blog.naver.com/osumorao/222680031093 | https://blog.naver.com/openclick/223083840850
st_20552,사내맞선,밤가시공원,A,2,2,50.0,https://blog.naver.com/yhth27/224150689979 | https://blog.naver.com/lemon11612/223174551917
st_20560,사내맞선,스카이베이호텔 경포,A,2,2,50.0,https://blog.naver.com/tlsqhtjs20/224104356745 | https://blog.naver.com/hs21589/222734997512
st_08702,사냥개들2,군산체육관,S,3,4,100.0,https://blog.naver.com/quando_quando_/224247649311 | https://blog.naver.com/sn-boss/224250407468 | https://blog.naver.com/hsc_one1/224240645778
st_20576,사랑의 불시착,비내섬,S,14,14,100.0,https://blog.naver.com/gumle8234/224305337519 | https://blog.naver.com/iamaboy7788/221869126372 | https://blog.naver.com/astray0313/221740531535
st_20578,사랑의 불시착,중앙탑사적공원,A,3,4,21.4,https://blog.naver.com/rudqlsmama/224349833458 | https://blog.naver.com/hshyun0602/221810340430 | https://blog.naver.com/sellyson8/222781473739
st_20577,사랑의 불시착,탄금호 무지개길,A,3,3,21.4,https://blog.naver.com/astray0313/221740531535 | https://blog.naver.com/hshyun0602/221810340430 | https://blog.naver.com/sun3814/222937894094
st_20575,사랑의 불시착,별마로천문대,A,2,2,14.3,https://blog.naver.com/hshyun0602/221810340430 | https://blog.naver.com/the_trip/221824160775
st_20571,사랑의 불시착,선녀바위해변,A,2,2,14.3,https://blog.naver.com/hshyun0602/221810340430 | https://blog.naver.com/the_trip/221824160775
st_08800,사랑의불시착,엠코헤리츠,A,2,2,14.3,https://blog.naver.com/hshyun0602/221810340430 | https://blog.naver.com/min6914/221801511738
st_20570,사랑의 불시착,포천 한탄강 하늘다리,A,2,2,14.3,https://blog.naver.com/hshyun0602/221810340430 | https://blog.naver.com/the_trip/221824160775
st_20579,사이코지만 괜찮아,시크릿블루카페(괜찮은병원),S,21,21,100.0,https://blog.naver.com/by_step/223984476659 | https://blog.naver.com/saeha01170/222149822819 | https://blog.naver.com/kgwst0320/222289200652
st_20581,사이코지만 괜찮아,사니다카페(저주받은 성),S,18,15,85.7,https://blog.naver.com/sanida1125/222022877016 | https://blog.naver.com/sanida1125/222037463053 | https://blog.naver.com/directwedding__0709/221953433877
st_20580,사이코지만 괜찮아,아야진해변,S,11,12,52.4,https://blog.naver.com/saeha01170/222149822819 | https://blog.naver.com/kgwst0320/222289200652 | https://blog.naver.com/lee5600ng/223989975274
st_20582,사이코지만 괜찮아,소금산출렁다리,A,4,4,19.0,https://blog.naver.com/sanida1125/222037463053 | https://blog.naver.com/directwedding__0709/221953433877 | https://blog.naver.com/gumle8234/223910514254
st_08982,사이코지만괜찮아,버스정류장,A,2,2,9.5,https://blog.naver.com/amlee74/222017314210 | https://blog.naver.com/srp_korea/222111800103
st_20584,사이코지만 괜찮아,옥정호수공원,A,2,2,9.5,https://blog.naver.com/akebosi/223654511926 | https://blog.naver.com/jamong000/224007477431
mv_6059_08,서울의 봄,청남대,S,5,5,100.0,https://blog.naver.com/hsc_one1/223238697020 | https://blog.naver.com/kileop1291/223318083739 | https://blog.naver.com/writer_marii/223278260028
mv_6059_01,서울의 봄,조선대학교 본관,S,3,3,60.0,https://blog.naver.com/kileop1291/223318083739 | https://blog.naver.com/k90378/223279266115 | https://blog.naver.com/gwangju611/223271740959
mv_6059_02,서울의 봄,한남대학교 사범대학,A,2,2,40.0,https://blog.naver.com/storydaejeon/223318975014 | https://blog.naver.com/iillzllii/223344033432
st_09546,선재업고튀어,몽테드,S,51,51,100.0,https://blog.naver.com/new-springing/224153602603 | https://blog.naver.com/hygea2030/224294406084 | https://blog.naver.com/folintr/223456480289
st_20590,선재 업고 튀어,방화수류정,S,23,27,45.1,https://blog.naver.com/folintr/223456480289 | https://blog.naver.com/telltrip/223455182254 | https://blog.naver.com/ksy5375/223447843157
st_09555,선재업고튀어,수원천,S,18,22,35.3,https://blog.naver.com/folintr/223456480289 | https://blog.naver.com/telltrip/223455182254 | https://blog.naver.com/ksy5375/223447843157
st_09548,선재업고튀어,화홍마트,A,14,14,27.5,https://blog.naver.com/folintr/223456480289 | https://blog.naver.com/ksy5375/223447843157 | https://blog.naver.com/unique1028/223507087405
st_09552,선재업고튀어,경수대로743번길,A,13,14,25.5,https://blog.naver.com/folintr/223456480289 | https://blog.naver.com/ksy5375/223447843157 | https://blog.naver.com/iamahope/223431729271
st_20588,선재 업고 튀어,행궁동벽화마을,A,12,13,23.5,https://blog.naver.com/new-springing/224153602603 | https://blog.naver.com/folintr/223456480289 | https://blog.naver.com/telltrip/223455182254
st_20589,선재 업고 튀어,수원화성 화홍문,A,11,14,21.6,https://blog.naver.com/telltrip/223455182254 | https://blog.naver.com/ksy5375/223447843157 | https://blog.naver.com/unique1028/223507087405
st_09544,선재업고튀어,행궁호두,A,8,8,15.7,https://blog.naver.com/folintr/223456480289 | https://blog.naver.com/ksy5375/223447843157 | https://blog.naver.com/unique1028/223507087405
st_09575,선재업고튀어,삽교호놀이동산,A,7,7,13.7,https://blog.naver.com/east_west_sea/224359881600 | https://blog.naver.com/ddubi921/224299657846 | https://blog.naver.com/sw32640/224317806078
st_09564,선재업고튀어,아야진해수욕장,A,4,5,7.8,https://blog.naver.com/music-333/224323867626 | https://blog.naver.com/soje1234/223446940425 | https://blog.naver.com/wooslov/223479804380
st_09571,선재업고튀어,마도 해안절벽,A,4,4,7.8,https://blog.naver.com/telltrip/223455182254 | https://blog.naver.com/sinmunman/224139723610 | https://blog.naver.com/k0110ksc/223792223787
st_09543,선재업고튀어,땅콩카페,A,3,4,5.9,https://blog.naver.com/ksy5375/223447843157 | https://blog.naver.com/jsr08848/223459050372 | https://blog.naver.com/laon33_/223436392755
st_09577,선재업고튀어,금강교,A,3,3,5.9,https://blog.naver.com/redmee2/223411655780 | https://blog.naver.com/123moonggae/223587164157 | https://blog.naver.com/dolphintour_2011/223441481837
st_09516,선재업고튀어,성북천,A,3,3,5.9,https://blog.naver.com/laon33_/223491168943 | https://blog.naver.com/123moonggae/223587164157 | https://blog.naver.com/dolphintour_2011/223441481837
st_09510,선재업고튀어,중앙고등학교,A,3,3,5.9,https://blog.naver.com/mimi0909_/223529610592 | https://blog.naver.com/123moonggae/223587164157 | https://blog.naver.com/lovvy_/223580893060
st_09498,선재업고튀어,티앙팡 오후의 홍차,A,3,3,5.9,https://blog.naver.com/jsr08848/223459050372 | https://blog.naver.com/laon33_/223491168943 | https://blog.naver.com/mi_jeom/224282141025
st_09506,선재업고튀어,동대문디자인플라자,A,2,3,3.9,https://blog.naver.com/jsr08848/223459050372 | https://blog.naver.com/laon33_/223491168943 | https://blog.naver.com/123moonggae/223587164157
st_09550,선재업고튀어,K3마트앞,A,2,2,3.9,https://blog.naver.com/peonyapple_/223422414400 | https://blog.naver.com/jsr08848/223459050372
st_09573,선재업고튀어,마도길,A,2,2,3.9,https://blog.naver.com/sinmunman/224139723610 | https://blog.naver.com/redmee2/223449108868
st_09491,선재업고튀어,상암카이저팰리스클래식아파트,A,2,2,3.9,https://blog.naver.com/jsr08848/223459050372 | https://blog.naver.com/laon33_/223491168943
st_09497,선재업고튀어,성산로22길,A,2,2,3.9,https://blog.naver.com/jsr08848/223459050372 | https://blog.naver.com/laon33_/223491168943
st_09508,선재업고튀어,쇠고집,A,2,2,3.9,https://blog.naver.com/jsr08848/223459050372 | https://blog.naver.com/laon33_/223491168943
st_09563,선재업고튀어,춘천대교,A,2,2,3.9,https://blog.naver.com/laon33_/223491168943 | https://blog.naver.com/123moonggae/223587164157
st_09570,선재업고튀어,충남대학교 대덕캠퍼스,A,2,2,3.9,https://blog.naver.com/meet1231/223446987366 | https://blog.naver.com/redmee2/223436338546
st_09502,선재업고튀어,카페로드,A,2,2,3.9,https://blog.naver.com/lovelyhanbit/223926304284 | https://blog.naver.com/jsr08848/223459050372
st_09490,선재업고튀어,코스모스분식,A,2,2,3.9,https://blog.naver.com/jsr08848/223459050372 | https://blog.naver.com/k0110ksc/223792223787
st_09556,선재업고튀어,화홍문근처,A,2,2,3.9,https://blog.naver.com/ksy5375/223447843157 | https://blog.naver.com/wooslov/223519695890
st_09554,선재업고튀어,화홍문앞,A,2,2,3.9,https://blog.naver.com/meet1231/223446987366 | https://blog.naver.com/1beon_gaemi/223947231869
mv_1798_02,수상한 그녀,청운반점,S,3,3,100.0,https://blog.naver.com/whitesocks_calico/223698191840 | https://blog.naver.com/tnfl12rja/223746969947 | https://blog.naver.com/k0110ksc/223792591949
mv_1798_04,수상한 그녀,금성당,A,2,2,66.7,https://blog.naver.com/whitesocks_calico/223698191840 | https://blog.naver.com/hs21589/221237445946
st_20185,슈룹,전주한옥마을,S,6,5,100.0,http://blog.naver.com/tammara/222669786042 | http://blog.naver.com/enjoy_street/222947514908 | https://blog.naver.com/tammara/222901073921
st_20189,슈룹,창덕궁(낙선재·인정전),S,5,5,83.3,http://blog.naver.com/heritage_study/222952644232 | http://blog.naver.com/enjoy_street/222947514908 | https://blog.naver.com/rina1952/223574847027
st_20183,슈룹,문경새재오픈세트장,S,5,5,83.3,https://blog.naver.com/007donggook/224281926839 | https://blog.naver.com/nuacmail/223022596022 | https://blog.naver.com/ase3966/222998343593
st_20192,슈룹,용인대장금파크,S,5,4,83.3,http://blog.naver.com/enjoy_street/222947514908 | https://blog.naver.com/tammara/222901073921 | https://blog.naver.com/junjsik/224349330174
st_20184,슈룹,전주향교,S,3,3,50.0,http://blog.naver.com/heritage_study/222952644232 | https://blog.naver.com/tammara/222901073921 | https://blog.naver.com/uu_cha/223120984504
st_20190,슈룹,경복궁(근정전·경회루),A,2,3,33.3,https://blog.naver.com/nuacmail/223022596022 | https://blog.naver.com/gbnadri/221981719357 | https://blog.naver.com/junjsik/224349330174
st_20593,스물다섯 스물하나,한벽굴(한벽터널),S,59,57,100.0,https://blog.naver.com/bobobearcake/224360658349 | https://blog.naver.com/gurmis2/224344543945 | https://blog.naver.com/jeonju_city/222715325112
st_20596,스물다섯 스물하나,전주한옥마을,S,33,40,55.9,https://blog.naver.com/jeonju_city/222715325112 | https://blog.naver.com/jeonju_city/222685086361 | https://blog.naver.com/dkswldk96/222761337185
st_20592,스물다섯 스물하나,크로싱 게스트하우스(오목대),S,31,34,52.5,https://blog.naver.com/gurmis2/224344543945 | https://blog.naver.com/jeonju_city/222715325112 | https://blog.naver.com/jeonju_city/222685086361
st_20594,스물다섯 스물하나,소리방앗간(만화방),S,19,19,32.2,https://blog.naver.com/jeonju_city/222715325112 | https://blog.naver.com/jeonju_city/222685086361 | https://blog.naver.com/traveldiary486/222851801145
st_20597,스물다섯 스물하나,논산여자상업고등학교(태양고),A,14,12,23.7,https://blog.naver.com/jeonju_city/222715325112 | https://blog.naver.com/jeonju_city/222685086361 | https://blog.naver.com/ajg1208/222639222002
st_20608,스물다섯 스물하나,수원화성(교동),A,11,12,18.6,https://blog.naver.com/swcf_kr/223493145653 | https://blog.naver.com/mint8864/222705063703 | https://blog.naver.com/btac228kc/223148122350
st_20607,스물다섯 스물하나,삼포해수욕장,A,5,5,8.5,https://blog.naver.com/rueong11/224278298701 | https://blog.naver.com/mint8864/222705063703 | https://blog.naver.com/eunhasu4164/222674337843
st_20609,스물다섯 스물하나,동네슈퍼(남고산2길),A,3,4,5.1,https://blog.naver.com/ti_yore/222668752153 | https://blog.naver.com/btac228kc/223148122350 | https://blog.naver.com/nolgofarm/222657420998
st_10122,스물다섯스물하나,마로니에공원,A,2,2,3.4,https://blog.naver.com/mint8864/222705063703 | https://blog.naver.com/btac228kc/223209681478
st_20602,스물다섯 스물하나,신남해수욕장(방파제),A,2,2,3.4,https://blog.naver.com/ilsangcobansa/224343554542 | https://blog.naver.com/a10000du/222659681954
st_10152,스위트홈2,더현대서울,B,1,1,100.0,https://blog.naver.com/leekyunga920/222261107020
st_10220,스터디그룹,인천대중예술고등학교,S,6,6,100.0,https://blog.naver.com/hsc_one1/223758219640 | https://blog.naver.com/hsc_one1/223735884514 | https://blog.naver.com/24hwithmev/223755616131
st_10233,스터디그룹,성남외국어고등학교,S,4,4,66.7,https://blog.naver.com/hsc_one1/223758219640 | https://blog.naver.com/hsc_one1/223735884514 | https://blog.naver.com/24hwithmev/223755616131
st_10225,스터디그룹,교보문고 일산점,S,3,4,50.0,https://blog.naver.com/hsc_one1/223735884514 | https://blog.naver.com/24hwithmev/223755616131 | https://haechi-travel.tistory.com/289
st_20615,스터디그룹,단국대학교 죽전캠퍼스,S,3,3,50.0,https://blog.naver.com/24hwithmev/223755616131 | https://ys-dl.tistory.com/321 | https://blog.naver.com/location_info/223747365646
st_10228,스터디그룹,김해본가뒷고기,A,2,3,33.3,https://blog.naver.com/hsc_one1/223735884514 | https://blog.naver.com/24hwithmev/223755616131 | https://ys-dl.tistory.com/321
st_10235,스터디그룹,분당추모공원 휴,A,2,2,33.3,https://haechi-travel.tistory.com/289 | https://ys-dl.tistory.com/321
st_10210,스터디그룹,비엔나커피 센트럴,A,2,2,33.3,https://haechi-travel.tistory.com/289 | https://ys-dl.tistory.com/321
st_10231,스터디그룹,카페 웨이브 시흥거북섬점,A,2,2,33.3,https://haechi-travel.tistory.com/289 | https://ys-dl.tistory.com/321
st_10326,스프링피버,죽도시장(1),S,20,19,100.0,https://blog.naver.com/majara78/224173305733 | https://blog.naver.com/buja1202/224136754960 | https://blog.naver.com/kyongijoa/224191994321
st_10312,스프링피버,청하중학교,S,19,18,95.0,https://blog.naver.com/ksudev0123/224136738145 | https://blog.naver.com/jino816/224142275155 | https://blog.naver.com/buja1202/224136754960
st_10344,스프링피버,철길숲,S,11,11,55.0,https://blog.naver.com/buja1202/224136754960 | https://blog.naver.com/kyongijoa/224191994321 | https://blog.naver.com/135260/224179834463
st_10360,스프링피버,구룡포길계단(동백꽃필무렵),S,7,7,35.0,https://blog.naver.com/majara78/224173305733 | https://blog.naver.com/smile_daddys/224148741872 | https://blog.naver.com/cheesetabbycat/224136474530
st_10315,스프링피버,사방기념공원,S,7,7,35.0,https://blog.naver.com/majara78/224173305733 | https://blog.naver.com/inpohang/224198006210 | https://blog.naver.com/kyongijoa/224191994321
st_10357,스프링피버,석병1리방파제,A,5,5,25.0,https://blog.naver.com/majara78/224173305733 | https://blog.naver.com/brainy_smurf/224169634617 | https://blog.naver.com/sy5119/224170006838
st_10325,스프링피버,청포도다방(폐업),A,5,5,25.0,https://blog.naver.com/buja1202/224136754960 | https://blog.naver.com/135260/224179834463 | https://blog.naver.com/cheesetabbycat/224136474530
st_10348,스프링피버,호미곶해맞이광장,A,5,4,25.0,https://blog.naver.com/135260/224179834463 | https://blog.naver.com/pinkgreen29/224172455091 | https://blog.naver.com/firsttrip1201/224169711313
st_10366,스프링피버,신창방파제,A,3,3,15.0,https://blog.naver.com/135260/224179834463 | https://blog.naver.com/sjsskdp79/224169942057 | https://blog.naver.com/win5691/224142434609
st_10279,스프링피버,여의도한강공원,A,3,3,15.0,https://blog.naver.com/majara78/224173305733 | https://blog.naver.com/jino816/224142275155 | https://blog.naver.com/cokakico/224161129429
st_20616,스프링 피버,삽교호놀이동산,A,2,2,10.0,https://blog.naver.com/majara78/224173305733 | https://blog.naver.com/brainy_smurf/224169634617
st_10329,스프링피버,시장칼국수,A,2,2,10.0,https://blog.naver.com/buja1202/224136754960 | https://blog.naver.com/petergeba2/224139184276
st_10364,스프링피버,장기읍성,A,2,2,10.0,https://blog.naver.com/madision/224265621751 | https://blog.naver.com/misungbubu/224180564314
st_10317,스프링피버,칠포항,A,2,2,10.0,https://blog.naver.com/135260/224179834463 | https://blog.naver.com/petergeba2/224139184276
st_10287,스프링피버,클리프 서울,A,2,2,10.0,https://blog.naver.com/buja1202/224136754960 | https://blog.naver.com/papamama181108/224136842529
st_20620,슬기로운감빵생활,익산교도소세트장,S,10,10,100.0,https://blog.naver.com/hiksanin/224197970549 | https://blog.naver.com/have-sense/224310583592 | https://blog.naver.com/oblove3/222405639889
st_20621,슬기로운감빵생활,빠삐용Zip(옛 장흥교도소),S,5,5,50.0,https://blog.naver.com/rhkrtjdaks1/224340458527 | https://blog.naver.com/ydl1/224364215642 | https://blog.naver.com/bingohwan/224360186389
st_10458,슬기로운의사생활,이대서울병원,S,16,16,100.0,https://blog.naver.com/tnfl12rja/224294265671 | https://blog.naver.com/pochloe_itself/221907498112 | https://blog.naver.com/hshyun0602/221972874062
st_10460,슬기로운의사생활,수노래방,A,2,2,12.5,https://blog.naver.com/tnfl12rja/224294265671 | https://blog.naver.com/hshyun0602/221972874062
st_20636,시그널,헌화로,S,9,9,100.0,https://blog.naver.com/mis71/220653434540 | https://blog.naver.com/pialove1/221181605624 | https://blog.naver.com/rokag4/221461657730
st_20639,시그널,정동진,S,7,8,77.8,https://blog.naver.com/mis71/220653434540 | https://blog.naver.com/rokag4/221461657730 | https://blog.naver.com/kwon2788/220707200692
st_20638,시그널,금진항,S,4,6,44.4,https://blog.naver.com/mis71/220653434540 | https://blog.naver.com/pialove1/221181605624 | https://blog.naver.com/rokag4/221461657730
mv_2657_03,신과함께-죄와 벌,기장소방서,B,1,1,100.0,https://blog.naver.com/zzkkc/224231144507
st_10877,신입사원강회장,브레스커피웍스,S,17,16,100.0,https://blog.naver.com/redmee2/224307944844 | https://blog.naver.com/hsc_one1/224309188041 | https://blog.naver.com/nunihuni/224352097954
st_10869,신입사원강회장,인제스피디움,S,8,8,47.1,https://blog.naver.com/hsc_one1/224309188041 | https://blog.naver.com/redmee2/224296282250 | https://blog.naver.com/mmmsik/224302071098
st_10865,신입사원강회장,롯데인재개발원 오산캠퍼스,S,6,6,35.3,https://blog.naver.com/redmee2/224307944844 | https://blog.naver.com/tlsqhtjs20/224308657361 | https://blog.naver.com/hsc_one1/224309188041
st_10850,신입사원강회장,조선팰리스 서울 강남,S,6,6,35.3,https://blog.naver.com/tlsqhtjs20/224308657361 | https://blog.naver.com/redmee2/224308148212 | https://blog.naver.com/hsc_one1/224309188041
st_10855,신입사원강회장,긴자 송도유원지점,A,4,4,23.5,https://blog.naver.com/tlsqhtjs20/224308657361 | https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/u__bling/224314869198
st_10851,신입사원강회장,센터필드,A,4,4,23.5,https://blog.naver.com/redmee2/224308148212 | https://blog.naver.com/hsc_one1/224309188041 | https://blog.naver.com/ryu71s/224315858543
st_10864,신입사원강회장,안산와스타디움,A,4,4,23.5,https://blog.naver.com/redmee2/224296282250 | https://blog.naver.com/mmmsik/224302071098 | https://blog.naver.com/ryu71s/224315858543
st_10874,신입사원강회장,너울횟집,A,3,3,17.6,https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/hsc_one1/224330213627 | https://blog.naver.com/cheezes2/224327010888
st_10835,신입사원강회장,명다방,A,3,3,17.6,https://blog.naver.com/hsc_one1/224309188041 | https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_10838,신입사원강회장,서강껍데기,A,3,3,17.6,https://blog.naver.com/redmee2/224296282250 | https://blog.naver.com/mmmsik/224302071098 | https://blog.naver.com/cheezes2/224327010888
st_10875,신입사원강회장,세종충남대학교병원,A,3,3,17.6,https://blog.naver.com/redmee2/224307944844 | https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_10858,신입사원강회장,아난티코드,A,3,3,17.6,https://blog.naver.com/hsc_one1/224309188041 | https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_10844,신입사원강회장,청계천,A,3,3,17.6,https://blog.naver.com/tlsqhtjs20/224308657361 | https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_20641,신입사원 강회장,춘천송암스포츠타운 주경기장,A,3,3,17.6,https://blog.naver.com/tlsqhtjs20/224308657361 | https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_10836,신입사원강회장,더세인트41,A,2,2,11.8,https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_10843,신입사원강회장,동대문신발도매상가 b동,A,2,2,11.8,https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_20642,신입사원 강회장,리븐델게스트하우스,A,2,2,11.8,https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_10862,신입사원강회장,얼반웍스스튜디오,A,2,2,11.8,https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_10848,신입사원강회장,에그드랍 강남본점,A,2,2,11.8,https://blog.naver.com/ryu71s/224315858543 | https://blog.naver.com/cheezes2/224327010888
st_10860,신입사원강회장,홍삼스파 참숯가마 사우나,A,2,2,11.8,https://blog.naver.com/hsc_one1/224330213627 | https://blog.naver.com/swimdora/224347614500
