id,place_name,google_place_id,google_url,photo_url,google_lat,google_lng,match_confidence,matched_name,matched_address
st_00021,마곡중앙로(1),ChIJ8x5JC4idfDURXr_ocsBCoCU,https://maps.google.com/?cid=2711240370006048606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.5650867,126.82959339999998,low,로마옥 마곡,대한민국 서울특별시 강서구 마곡동 중앙로 136 LG아트센터 3층
st_00022,마곡중앙로(2),ChIJHW4h0GacfDURPwzs3FjhK-o,https://maps.google.com/?cid=16873828200653524031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.5580178,126.83049439999998,mid,마곡중앙2로,대한민국 서울특별시 강서구 마곡중앙2로
st_00023,마곡중앙로(3),ChIJqY9GSQCdfDURQKLy7Ab3aQY,https://maps.google.com/?cid=462172045899375168&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.5609162,126.8288551,low,보타닉파크타워3,대한민국 서울특별시 강서구 마곡동 771-3
st_00024,월드컵북로(5단지앞),ChIJxd5i7G2ZfDURD1AtokUpTsM,https://maps.google.com/?cid=14073231264629739535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.580236,126.885933,low,상암월드컵파크5단지아파트,대한민국 서울특별시 마포구 Sangam WorldCup Park 5 Danji Apt 507-502
st_00025,MBC,ChIJIw9yEg2ZfDUR728m0xo6buI,https://maps.google.com/?cid=16316042386895957999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjDn3jjqVeP085_-Ld8WX_ewNfCvOQPiH6w7-el8syClSQhKwsF4UOArC9NZmcZWK6ZJg7A612dqUoZo1_-FFh1U55O8B7xFG-KsdsRcTJ2vhx9y2LIpPTr9yjlqwK0Y1UvmQPTkcW09YUZxKZrPuj_NTg=s4800-w800,37.5811662,126.8907777,high,MBC 문화방송 본사,대한민국 서울특별시 마포구 성암로 267
st_00026,누리꿈스퀘어,ChIJM0G-ZpeZfDURmK_3fJKhR-k,https://maps.google.com/?cid=16809581784717569944&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAm6dAkU8_AQ5cRgiXIGvPLU7yJbjIeYxcl2gpB5CoE4GBSxyoNaeQBSEyBHSkyxta70Hveny-7bbClNDnaiXW0CBN_-Cvzw6Ed8YLgCUFrtkoc7AcULzLQs7H5BNVum_EQ4mC-LI3s4UacQvZXGTqYUA=s4800-w800,37.5796548,126.89008120000001,high,누리꿈스퀘어,대한민국 서울특별시 마포구 월드컵북로 396
st_00027,당산철교,ChIJk5TCl2OffDURO07YVyA7PWE,https://maps.google.com/?cid=7006821605357145659&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjDqlNF6S04RCqr26ctJeTCRLWPs_URzLmlx6Bp-deYcFPnCZDDlOyK0vFCWoehdTmPxHIfmkTBNRJYsqH9j79CvDIt0Mm1pLrzH8936UU4mmO5ofIUmh1JNyH7qb4sKNdvrKs7ticC7VqOFz7gzVE5eEQ=s4800-w800,37.5411279,126.9080561,high,당산철교,대한민국 서울특별시 영등포구 여의동 80-3
st_00028,서강대교,ChIJ3YizEmCZfDURKBJpIUdU034,https://maps.google.com/?cid=9138740733344813608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjBW7e2nL7q0AWZAzrRj369HKqacbnp6q2ybze8s2c2GUwdaonLSl-_hQHqSmoieAxLbZwGKf0i0JwQgmWLT9AYFJ5OYLk_t3UyYIoeo3Om6bwHLkIMgonerx-UBdeDuP5Ov206fBmod1Aw54Q=s4800-w800,37.5370177,126.9250435,high,서강대교,대한민국 서울특별시 영등포구 여의동
st_00029,마포대교,ChIJOb8xDUuffDURJMVHkfrtFYU,https://maps.google.com/?cid=9589832641990346020&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjBcQqDpA7f7bUOC1t2RDPH51N4IzKERAy6mMKYcQ-CME2h3nMFGFp2o-dIhhB86_4tU7fgzrzxwG8uFd6nygVgr98KrPseULfC92bVX1vHeKiPqraDcf98xabPqf3Kt1hyRlRJTlAUWAtS28ww=s4800-w800,37.5337975,126.93711379999998,high,마포대교,대한민국 서울특별시
st_00030,여의대로,ChIJP-Tt8TyffDURwzbtnZUC6R0,https://maps.google.com/?cid=2155256738296444611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.524869699999996,126.9243139,high,여의대로,대한민국 서울특별시 영등포구 여의대로
st_00031,IFC,ChIJ3RrP8S2ffDUR1TG5w0uGnpQ,https://maps.google.com/?cid=10709144623897981397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjCFjtdCPiD0TLLDnRUH7lSHm2BGxmg1R5PoCmn4kv_M4WyglghFAWVW1HDwTU5Z3CpC1JmjFjjmO438QM-S9vBo1e9A7RR7u-etdFxMDQdyTl7s-MYnBdfjMhzqSHJvisCXtOUMiOHKbH1qPA=s4800-w800,37.5253441,126.9256417,high,IFC서울,대한민국 서울특별시 영등포구 국제금융로 10
st_00032,스위치22 여의도점,ChIJ8wuoy-yffDUR4DNr2KhaJPs,https://maps.google.com/?cid=18096688883913405408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.5260497,126.928296,low,Switch22,대한민국 서울특별시 영등포구 여의대로 108
st_00033,국제금융로,ChIJz-VVqz-ffDURimN1qqkoUxY,https://maps.google.com/?cid=1608674201075803018&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjByhAakVn-JYY_IR8MuUmq_S7UDvZa6jeqz5lrbaQ34lGW_h0Cza-FupDjELt4X_ne63kQeNtzPz4DRWEYFdf5ub4OPlYTu5UyZ50JKHoQqyAgJX8Et_UKHe_4AcxVSOEWpPWDZ4ogo7LRVWA=s4800-w800,37.5218921,126.9303477,high,국제금융로,대한민국 서울특별시 영등포구 국제금융로
st_00034,고척스카이돔,ChIJA0lgSWWdfDURJfzQjsAphsI,https://maps.google.com/?cid=14016936797243767845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjCvqcsnTwgxGwmg3N1cylPoNP8Q0cvgt58Dpc0QKXXpslEBW5LMmCMtzlZ51q0IJ7Ny2L4B3RzkXi_qUnDqV_JYKqjybXpDuJPH7oU5hDNg3AfAHE317epFno3HkH9kRZGj-9PuOdjAVEHM8W0=s4800-w800,37.4980629,126.8670625,high,고척스카이돔,대한민국 서울특별시 구로구 경인로 430
st_00035,고려대학교 구로병원,ChIJaYbW0BaefDUR7usb-23KVTQ,https://maps.google.com/?cid=3771142836705815534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjA0oOsxK0NNaWSrMkeMDRg2sGJdJWqKpLrTRI6n3BOWzyTi6oG5MTGt1x1jlouYgtVIJzkES22AkNiRjR-uixfg67hF9E2u-r9pWVgfoIauzlou1y1hzLQReUcRzeUHEl8ZFjRAwg544541wQ=s4800-w800,37.4922173,126.88494779999999,high,고려대학교 구로병원(guro.kumc.or.kr),대한민국 서울특별시 구로구 구로동로 148
st_00036,올림픽대로,ChIJ4af2bIGhfDURpXqDsfrPuOE,https://maps.google.com/?cid=16264978729875503781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.5110457,126.993496,mid,올림픽대로,대한민국 서울특별시 서초구 올림픽대로
st_00037,노량대교,ChIJN8_DSV-ffDURYXu9B2kpy9g,https://maps.google.com/?cid=15621625263542860641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAZbafhGmZS9fTsMD0v8TN_fEsDDmSjTgUPW2A7u9Nz_cnOVCIRV0YRsTUsvBhIsWBIwJgg0LiMwQahrG2tq9kB7RsW33vB_wXKyRYCcnI3x66nBvdlgf8_ROopfnLb1G9iWihMEL_4HtKNlw=s4800-w800,37.515307,126.95211940000002,high,노량대교,대한민국 서울특별시 동작구 본동 477-1
st_00038,노들로,ChIJgbcP72mffDURw79DkoggSVs,https://maps.google.com/?cid=6577824501692874691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.515269599999996,126.9395012,high,노들로,대한민국 서울특별시 동작구 노들로
st_00039,강변북로,ChIJGdUHdgClfDUReCGiiDzlBKU,https://maps.google.com/?cid=11890880964318077304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjBhJaQGj6TYkNCPmTdesy5s3cN1aq1QrbRMTI2B0vcAAOfINK7zIm4GRFmOmv5AFA7hVqdW9Q591qBwYGWG6kHRla_3Fxf69in6QxLaGCWPt3adgmpQDNNHtIVeN3UjHfcmEyxrXWaOApzP_u9dryAr=s4800-w800,37.5425925,127.10711739999999,mid,강변북로,대한민국 서울특별시 광진구 광장동 555-4
st_00040,동작대교,ChIJ4-xcpWuhfDURfnahACPnpXA,https://maps.google.com/?cid=8117148040925640318&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAvKyoswhizj1-bc-eHagEOq0NUgi3wXO1cQxE1Y5CGcpq-g-HJ6mwpXP0EsU4-oWsvbII7hZqZEwWN4wQJCOvlNw6CfiPTcq9tHgOpaV4F3kVM8sflmgdHjn8MrQSbNnEGVHRLxv9N0niHYQ=s4800-w800,37.51049390000001,126.98176549999998,high,동작대교,대한민국 서울특별시 용산구 이촌동 386
st_00041,녹트,ChIJlyaffcyhfDURGHVaZ7VUKgM,https://maps.google.com/?cid=228087869235426584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjDGm6wHXYBxxB_riRpWp9OQBb31YOT4niQiTmO_SuPL6hdDvg70mcqGkA6tN7BILNwKtZNMzLiScuqIpnndeWstHD6kELQPe_Qp3fQa8MCNzR-BTXcm1otLtAyLtUn0p5k5eKEWA5632Rr2RA=s4800-w800,37.5070666,126.9847558,high,녹트,대한민국 서울특별시 용산구 올림픽대로 2085-96 더리버 (The River) 2층
st_00042,국립서울현충원,ChIJY0Hq1XihfDURUUBkVNJSdXo,https://maps.google.com/?cid=8824050108214820945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjBDmiA4EpHgRRWwSoAx0RMjR8reFLFWwy4eh8uQ6cWwwzkQATo_xE6pwSe_-XIQb-mure_mVmGh6l6DYjcrRB9fNzrFa8G69X_-KCmnLSOfolJ-34MKAeg7rZ_7gequqwVpqpKHruNyWOass74BGo_yiw=s4800-w800,37.502159899999995,126.97436569999998,high,국립서울현충원,대한민국 서울특별시 동작구 현충로 210
st_00043,국립중앙박물관,ChIJN2x0fu2ifDUR51BupseGYmE,https://maps.google.com/?cid=7017319361445515495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAfmclfY0ybhBJfTiHSr3jYlSiVjC1FAzJ2ZISURqNWu7JAj2aBuCodJ4WR0ZsheTISH4sLv5No-3BFwqR5U-YAxGa0t24RX2rsrB88_HtPt5Dgu0fp_XrhSM39jbNV-czLyvv4rrlVxDd2L8c=s4800-w800,37.523850599999996,126.98047020000001,high,국립중앙박물관,대한민국 서울특별시 용산구 서빙고로 137
st_00044,르가드더메인한남,ChIJG6hBzbOjfDURtxvfStvndDM,https://maps.google.com/?cid=3707843322272750519&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.5356968,127.00170170000001,low,라페름 한남,대한민국 서울특별시 용산구 대사관로11길 49
st_00045,그랜드하얏트 서울,ChIJm00QzrKjfDURrmF3qXVQJCk,https://maps.google.com/?cid=2964582921001197998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.539431799999996,126.997519,failed,Grand Hyatt Seoul,대한민국 서울특별시 용산구 소월로 322
st_00046,나라약국,ChIJE8YDd2yifDURBw_m9Ru_1Uo,https://maps.google.com/?cid=5392426255656554247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.5446601,126.97003299999999,high,나라약국,대한민국 서울특별시 용산구 청파동3가 번지 1층 21-9 102호
st_00047,청춘식당(폐업),ChIJ357dUn-jfDURnbKmhyldKGU,https://maps.google.com/?cid=7289178429850038941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjCNW0whVx5_9nsKozvFXNIhfmM7wyrdXO5n66TGVi_BtimbH4JrgBII8TDeyVHVbZKhCo8E1oCsfaQyGxnwv8aQ918PES48OCwQRLo6k5vbHc2IEHmSVdCr48FN76A-7k2_sLIWNBYqEhOpMQ=s4800-w800,37.5607793,126.9681135,mid,청춘식당,대한민국 서울특별시 중구 청파로 464 브라운 스톤
st_00048,신세계백화점 본점,ChIJGXh8WPGifDURZOTN-wc3Tdc,https://maps.google.com/?cid=15514116798790100068&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAP-4FbtdB358sNQchYrVQWvr8szVnOeVpR6AEIFvf0xGGKE0DJUgpRTKVSwu0VhACuyAMQiE5XroC-GSZx-SCTPCZdxJhlO6fGGuZD5ypZ6JAdVxRp0IexBiYv_3GJF7BzKxPkJvMgXpXJmw=s4800-w800,37.56092230000001,126.98113889999999,high,신세계백화점 본점,대한민국 서울특별시 중구 소공로 63
st_00049,대한민국역사박물관,ChIJ_ebK-eqifDURv0tXr2TktaU,https://maps.google.com/?cid=11940701108132334527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAq37KDwb90xyA9SUHHWbt51TIfJpdtFLl3_EnAFmKotOp85YF5YUxfRxtS4b666vOo_VbBF95itiDo_UMZUJpu9S_zrM8lsBhCjZAUB3xjrHY1VastRa8zSpgJqTuafdN7sbJKs4E6z6vx9g=s4800-w800,37.573943199999995,126.9779299,high,대한민국역사박물관,대한민국 서울특별시 종로구 세종대로 198
st_00050,경복궁,ChIJod7tSseifDUR9hXHLFNGMIs,https://maps.google.com/?cid=10029593693201569270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjBUiIWrL3Ivwic4zEXOIs9tKbr87fqN3COsGxAPHmMETc80oLtsfTxNAuvZXco9oZcjT5WrM5mMAp_HTlAxxjBT5JhSOyoZCWHq1XlBrA3kqlQES-JmSahM3dSyszmIbDlwaOZtmJLILJ96i50=s4800-w800,37.579617,126.977041,high,경복궁,대한민국 서울특별시 종로구 사직로 161
st_00051,"경복궁,국립민속박물관 정류장(01540)",ChIJjXDyNcGifDUR3v_p2npoxYI,https://maps.google.com/?cid=9423052672210698206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAbCiaPYbAiuzcJfAqTmlHFWpVVHz0LRq7V9rXOmk7kqKn9I37eKp2YcZSXK47pRcRtmidwxSYItLnzFm5o1j9yZ_qgWex9iIu1gQ4lORls3WvLJb7M2j3-70fjaa_l2BxENjaHASwwPZUfxSs=s4800-w800,37.57945,126.97958799999999,high,경복궁.국립민속박물관,대한민국 서울특별시
st_00052,삼청로,ChIJwYHVCsaifDURheAvfKyqs9k,https://maps.google.com/?cid=15687069584856178821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAfMhqV7UQfSrX4BITjK-mGnp8n3PhY1IheDVWHP39z8DNL6SXIYz9QVlwwKR8LipH63onxBrXYD_nW8ACEFWwt9Asukbn_rgOnwG1tINucXmzoDYwRSjYi7Ef4Y64miLvF-M9Q-F7qTsHV=s4800-w800,37.5832313,126.98005919999999,mid,삼청로,대한민국 서울특별시 종로구 삼청로
st_00053,서울경찰청,ChIJq67MRZSifDURpKqX7UfH86s,https://maps.google.com/?cid=12390466111569111716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAwEZGQhqBLiku6agXNoH90xLxftaq3PmG1KmMnwF2ahhTc1yFHe7GxsgMHKNVqDoe38EL556-hU92VYzOZQOCUHCv6J5eTJYU4SuM_xAqjUb4Ooad7xjC8NT793cruHISmnBbd79x9ENhf-Ecbb1ev_w=s4800-w800,37.574950699999995,126.97198429999999,high,서울경찰청,대한민국 서울특별시 종로구 사직로8길 31
st_00054,서순라길,ChIJQ9LTvN6ifDURwekBlnhpS2c,https://maps.google.com/?cid=7443158775793576385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjA_XU_v4rHfBYVgc2QeH1g7j_6cHk5g84nLKbN3TMf_TzXVe9zJsigs8AkmP6CCpBHVKEDbz5xfUIGwHtLIu8R9RfCkOoxGjpWoc3l8hQxZYFOYmRixkVAMTSmRKlcrq5H96qnHDoT1CWwtvYI=s4800-w800,37.5742881,126.99236789999999,high,서순라길,대한민국 서울특별시 종로구 서순라길
st_00055,종묘,ChIJz7ocWtiifDURU-HmRwLa3yQ,https://maps.google.com/?cid=2657082008502985043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAF4eOdCbjyQ_GAXZb6mqKZo919CjJWJS411oMitoKQ9pICsG87AY_k0V0jcr0VN6NcsNDsnuFMBLHJ53LGE8UCcrysr3SIzabdRO3XehQ2uKxK1dPXjl2CiblJW9-OmRf3xkMqaEaRcKB-x-3Q6SCpEw=s4800-w800,37.5746313,126.9938158,high,종묘,대한민국 서울특별시 종로구 종로 157 종묘관리소
st_00056,써브웨이 종암점,ChIJ9XRn2pa9fDURQu1CGkrQskc,https://maps.google.com/?cid=5166420739234131266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjC0cvVBihEqTJGG9hDBPLtZ6E-3KZ002l140CCCDcpVdP5n-ywTpeq5fh-UTpakAxlECTIN9D3R1SW4GsSTG52MXjPeChyjK82BRhLZ7Xb70DaQSgRcuwKVM-_hWmbBu6mjDOu1pQY2MEF-JqGyE25_=s4800-w800,37.599969699999995,127.03435340000001,high,써브웨이 종암점,대한민국 서울특별시 성북구 종암동 3-1192
st_00057,경희대학교,ChIJx2sjEpZNYzURa0MuYAzEy9E,https://maps.google.com/?cid=15117392131631498091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjA-WMz1zNSBldQQAYaU5zxuLhKzWgXRCGk9aFQilpZn7RsH27yrllPu5ysElKfHLMxyMI56UgQDA5j4Gm1JEFT32Ocy0Xa21DxvAPNn6_V-CpDEj55AKBDNyWBfW_x8KgfaDsM0n82otfqvmlU=s4800-w800,37.5968367,127.05184349999999,high,경희대학교 서울캠퍼스,대한민국 서울특별시 동대문구 경희대로 26
st_00058,성신여자대학교 운정그린캠퍼스,ChIJCZ3LzxK8fDURCo8FbT2q1AY,https://maps.google.com/?cid=492205440089034506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.632537899999996,127.0275958,low,성신여대 미아운정그린캠퍼스,대한민국 서울특별시 강북구 도봉로76가길 55
st_00059,응봉산,ChIJCayIWmWjfDURujWQR_tseVk,https://maps.google.com/?cid=6447304168050800058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjBG-PjUMYpKi7YV-faIqbklKIQSPeUkMlkL9RhrK6yPFmBxJRDYjueFbhhr6-CE1A1wix080nGFunyXu4XpTSYQ6XQLdvmVMfg0ogqc-JUQcMPk65ZcJZo3xk6FTGmAapwTcir5227YNuOEyA=s4800-w800,37.5481769,127.02982610000001,high,응봉산,대한민국 서울특별시 응봉산
st_00060,청담대교,ChIJ1Y4dnPWkfDUR5DNjpoAGbUU,https://maps.google.com/?cid=5002661910695588836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAkBal8rxSvgfvrfzS7EuNJt4GCV-Mr9wH9Ny9BLuo4B5TPewaVcsQl1eIA_KNNr24gCCxGrayb7kmT8MrfGgdJV0M1ShwPBf8DDcxhg5WJ2u3L68efZSI6OEDXIYpYekzdWPz1IoPCJP6A=s4800-w800,37.526568999999995,127.06446199999999,high,청담대교,대한민국 서울특별시 광진구 자양동
st_00061,캐틀앤비(폐업),ChIJT6raMQCnfDUR9e7uAvAag2U,https://maps.google.com/?cid=7314719837923503861&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.4822759,127.0421802,failed,길산종합빵집,대한민국 서울특별시 서초구 바우뫼로43길 18
st_00062,시티악기,ChIJnRdt-hChfDURv8Sa8WPqTTA,https://maps.google.com/?cid=3480695802003375295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjA4IVSmpmR1he_b90NLvjTvNmrMW3A2XFQiLBNWxXTli_P-7DTgOgEIY6OBRcqGM9yIrdi9ya0D8pyKrCZZHCGj_CUfjAvMn6heLRFAzYZjdxjKuEChxSnRSnGfF0SATlTh71KJ2KQvV-CAJjg=s4800-w800,37.4821901,127.0135511,high,City Music (시티악기),대한민국 서울특별시 서초구 남부순환로323길 25
st_00063,잠수교,ChIJb5mKtyqifDUR_B5b4tw6pWg,https://maps.google.com/?cid=7540497871466602236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjAZeJ0VFAhGoU4c6ODWFkY7puYsnx119RrPuZuf_siyG-4RbWQ33Hov2gVdmb8Bk1iPJevSzY4PgddFZwU1FFRtmbHxZl_Ztox2Ar3DMECTnBAbIbQK8iVN8Pr72Crn3_ugqkr9FJmLouxFDyeoTJId=s4800-w800,37.5146526,126.9964136,high,잠수교,대한민국 서울특별시 서초구 반포동
st_00064,서초대로,ChIJw_AR2wyhfDURi0ZImp--28M,https://maps.google.com/?cid=14113083449993086603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjBIbcmsAzcPZzinVVd-lw37G709-CewEBfStuSDXe9eGRO0t3DtMX4aEjuw3N-JyRpzLhtBdDVSn7f9Uhrsjey6mc42oM0CtLKrPJnP6l1DV6L1jYi1lhB2t1aj3qM0Po4oj4m4hsFht-tkZ0k=s4800-w800,37.4910405,127.00458099999999,mid,서초대로,대한민국 서울특별시 서초구 서초대로
st_00065,럭셔리판다,ChIJDWWmGJSjfDURjYXJW2oGlZ0,https://maps.google.com/?cid=11354989089360807309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.528470999999996,127.04007899999999,low,갤러리아백화,대한민국 서울특별시 강남구 압구정로 343
st_00066,0914 도산공원 플래그십 스토어,ChIJ0wKWWuajfDURD7Sj8NzFB2U,https://maps.google.com/?cid=7280004875388433423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,37.5232094,127.03504949999999,low,0914 FLAGSHIP,대한민국 서울특별시 강남구 신사동 631-35
st_00067,CGV청담씨네시티,ChIJS7WJc4mjfDURiCRiZ6eNico,https://maps.google.com/?cid=14594351817604342920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://lh3.googleusercontent.com/place-photos/AG9NLjBIBehUlDl3BZ08mn7FJk-o7F5NbL8A_7OBt_UXGJjyfA5IXCKqLvhjgkdv0bxsythR35W9bTvNzq2HbKkJG7HtmAiqu7T4g0f4X-CuqvcC3UxN1NjSVd0Phmv5Wdv2ksBGf1bV5TJZdoX2yg=s4800-w800,37.522836999999996,127.03700920000001,high,CGV 청담씨네시티,대한민국 서울특별시 강남구 신사동 651 21번지 14층
st_00068,테헤란로,ChIJyZowrk4Gjj8RQMh2I_--N-g,https://maps.google.com/?cid=16733052943539292224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,35.7778596,51.394592,failed,Seoul Street,"Tehran Province, Tehran, District 3, Seoul St, 이란"
