id,place_name,search_key,naver_url,naver_lat,naver_lng,confidence,matched_name
st_17967,데블스도어 그래머시 센트럴,데블스도어 그래머시 센트럴,https://map.naver.com/p/entry/place/36022164,37.5050013,127.0091359,coord,데블스도어 센트럴시티점
st_17974,그랜드하얏트 인천 육교,그랜드 하얏트 인천,,,,failed,
st_17979,킨텍스로,킨텍스로,,,,failed,
st_17988,우주공원.코스맥스 정류장,우주공원.코스맥스,,,,failed,
st_17989,넥슨 정류장,넥슨,,,,failed,
st_17990,피아제 현대백화점 판교점,현대백화점 판교점,https://map.naver.com/p/entry/place/31564929,37.3929643,127.1121154,coord,현대백화점 판교점
st_17993,초가시골밥상,초가시골밥상,,,,failed,
st_17996,버섯집,버섯집,,,,failed,
st_18001,봉의산길,봉의산길,https://map.naver.com/p/entry/place/15608146,37.8848675,127.7312023,mid,봉의산길
st_18008,솔향바다가든 애월,솔향바다가든,,,,failed,
st_18012,가파도 집,가파도,https://map.naver.com/p/entry/place/13491177,33.1710713,126.2686471,high,가파도
st_18015,웨스트민스터교,웨스트민스터 교,,,,failed,
st_18016,런던 메리어트 호텔,런던 메리어트 호텔 카운티 홀,,,,failed,
st_18017,소피텔 런던 세인트 제임스,소피텔 런던 세인트 제임스,,,,failed,
st_18021,반야트리 방콕,반얀트리 방콕,,,,failed,
st_18024,쿤댕 꾸어이짭 유안,쿤댕 꾸어이짭 유안(끈적국수),,,,failed,
st_18027,아이콘시암,아이콘시암,,,,failed,
st_18057,논현에코셀프세차장,에코24시셀프세차장,https://map.naver.com/p/entry/place/2097676319,37.3997996,126.7200129,coord,뉴 에코24시 셀프세차장
st_18060,포포크,포크포크,,,,failed,
st_18062,닭날다,닭날다,,,,failed,
st_18064,서브웨이,써브웨이 상암점,https://map.naver.com/p/entry/place/34087754,37.5771983,126.8915227,coord,써브웨이 상암점
st_18068,엔터식스 한양대점,엔터식스 왕십리역사점,https://map.naver.com/p/entry/place/13507517,37.5619152,127.0381932,mid,엔터식스 왕십리역점
st_18069,여의도지하차도버정,여의도지하차도,https://map.naver.com/p/entry/place/1931230666,37.5256774,126.9109746,mid,여의2지하차도
st_18087,원효전자상가뒤,원효전자상가,https://map.naver.com/p/entry/place/11609215,37.5336534,126.9606482,coord,원효전자상가
st_18091,국민기획,국민기획,,,,failed,
st_18094,종로2가교차로,청계2가교차로,https://map.naver.com/p/entry/place/18689203,37.56795,126.9876,mid,청계2가
st_18095,종로3가역12번출구앞,종로3가,,,,failed,
st_18097,종로22길,종로22길,https://map.naver.com/p/entry/place/18672562,37.5695243,126.9933351,mid,종로22길
st_18099,돈화문로4길,돈화문로4길,https://map.naver.com/p/entry/place/19689417,37.5700683,126.9935843,mid,돈화문로4길
st_18107,고산자로58길,고산자로58길,https://map.naver.com/p/entry/place/19682950,37.5884808,127.0378244,mid,고산자로58길
st_18108,고산자로56길,고산자로56길,https://map.naver.com/p/entry/place/18847132,37.5896675,127.0385976,mid,고산자로56길
st_18113,효령로31길,효령로31길,https://map.naver.com/p/entry/place/2029145243,37.4828453,126.9959501,coord,방배 왕십리중앙곱창
st_18122,경인항인천컨테이너부두,경인항 컨테이너부두,https://map.naver.com/p/entry/place/32024023,37.56605,126.59733,mid,경인항인천컨테이너부두
st_18124,제주로지스틱스 서울지점,(주)제주로지스틱,,,,failed,
st_18126,홍예문아파트앞,홍예문,https://map.naver.com/p/entry/place/19793161,37.4746811,126.6263001,coord,홍예문
st_18128,우현로62길,우현로62번길,https://map.naver.com/p/entry/place/16577362,37.4724474,126.6311954,coord,우현로62번길
st_18132,강변로,강변로,,,,failed,
st_18139,정발산역 육교,육교,,,,failed,
st_18148,헌화로,헌화로,https://map.naver.com/p/entry/place/15702641,37.6642362,129.0546221,high,헌화로
st_18155,대평남로,대평남로,https://map.naver.com/p/entry/place/16733637,35.0920989,129.0324721,mid,대평남로
st_18157,남부민동,남부민동,,,,failed,
st_18161,더 페닌슐라 방콕,더 페닌슐라 방콕,,,,failed,
st_18171,차트리움 호텔 리버사이드 방콕,차트리움 호텔 리버사이드 방콕,,,,failed,
st_18172,Minburi Criminal Court,Minburi Criminal Court,,,,failed,
st_18173,담넌싸두억 수상시장,담넌싸두억 수상시장,,,,failed,
st_18371,양화로,양화로,,,,failed,
st_18372,하얀공간 합정,하얀공간 합정,,,,failed,
st_18376,노량진로6길,노량진로6길,https://map.naver.com/p/entry/place/19020829,37.5109829,126.9358254,mid,노량진로6길
st_18380,중부건어물시장,중부건어물시장,,,,failed,
st_18384,강동대로,강동대로,https://map.naver.com/p/entry/place/19585726,37.52465,127.126873,mid,강동대로
st_18387,배다리사거리,배다리사거리,https://map.naver.com/p/entry/place/16577119,37.4727526,126.6352174,mid,배다리사거리
st_18398,아이데코,아이데코안경 하남신장점,,,,failed,
st_18400,피엔제이환경자원,(주)피앤제이환경자원,,,,failed,
st_18402,권광로188번길(나혜석거리),김천재의 육회반한연어 나혜석거리점,,,,failed,
st_18404,브릿지타워 사거리,브릿지타워,,,,failed,
st_18406,삼도천터널,삼도천터널,,,,failed,
st_18427,홍지문길,홍지문길,https://map.naver.com/p/entry/place/18753018,37.5967447,126.9541751,mid,홍지문길
st_18430,홍지문2길(좌우반전),홍지문2길,https://map.naver.com/p/entry/place/18755318,37.5965232,126.9554065,mid,홍지문2길
st_18439,의사당대로,의사당대로,,,,failed,
st_18441,브라이튼여의도아파트,브라이튼 여의도,https://map.naver.com/p/entry/place/1043902492,37.5241513,126.9298963,coord,브라이튼여의도
st_18444,노량진로26길,노량진로26길,https://map.naver.com/p/entry/place/19028541,37.5118188,126.9542754,mid,노량진로26길
st_18447,노량진로30길,노량진로30길,https://map.naver.com/p/entry/place/19682127,37.5125241,126.9556049,mid,노량진로30길
st_18448,노량진로32길,노량진로32길,https://map.naver.com/p/entry/place/19028213,37.5097061,126.9534391,mid,노량진로32길
st_18450,용산역 달주차장,아이파크몰 용산점 달 주차장,https://map.naver.com/p/entry/place/35940224,37.5297718,126.9647414,coord,아이파크몰 용산점 달 주차장
st_18452,기찻길주점(폐업),기찻길주점,https://map.naver.com/p/entry/place/2013686655,37.5250743,126.9604558,coord,기찻길주점
st_18453,세종대로,세종대로,,,,failed,
st_18455,서울역앞,서울역앞,https://map.naver.com/p/entry/place/1587205623,37.5569279,126.9725563,mid,서울역앞지하보도 대피소
st_18460,필운대로,필운대로,https://map.naver.com/p/entry/place/19468727,37.57855,126.9691,mid,필운대로
st_18461,"부암동주민센터,무계원 정류장(01138)",부암동주민센터.무계원,,,,failed,
st_18465,아차산로,아차산로,,,,failed,
st_18466,자양로,자양로,,,,failed,
st_18469,한강공원서래섬나들목 진출입로1,반포한강공원,,,,failed,
st_18473,역삼역사거리,역삼,,,,failed,
st_18476,선릉역사거리,선릉역사거리,https://map.naver.com/p/entry/place/18814500,37.5045714,127.0490091,mid,선릉역사거리
st_18487,위크엔드 라운지,wknd Lounge 위크엔드 라운지,,,,failed,
st_18492,송현근린공원 인라인스케이트장,송현근린공원,https://map.naver.com/p/entry/place/19588978,37.4785662,126.6398566,coord,송현근린공원
st_18493,현대시장입구,현대시장,https://map.naver.com/p/entry/place/13345643,37.4768884,126.6460078,coord,현대시장
st_18501,신영아트빌,신영빌라,,,,failed,
st_18506,신안물류,신안물류,,,,failed,
st_18508,회천중앙로,회천중앙로,https://map.naver.com/p/entry/place/1201710215,37.8206945,127.0537475,mid,회천중앙로
st_18509,덕계로,덕계로,https://map.naver.com/p/entry/place/1249140742,37.8171569,127.0581117,mid,덕계로
st_18513,애룡저수지,애룡저수지,,,,failed,
st_18516,문발로,문발로,https://map.naver.com/p/entry/place/19309532,37.7150382,126.6885347,mid,문발로
st_18519,주엽로,주엽로,https://map.naver.com/p/entry/place/35795112,37.6689634,126.7564653,mid,주엽로
st_18520,킨텍스로,킨텍스로,,,,failed,
st_18521,한류월드로(1),한류월드로,https://map.naver.com/p/entry/place/35795160,37.6654639,126.7477234,mid,한류월드로
st_18523,월드고양로,월드고양로,https://map.naver.com/p/entry/place/34146923,37.6609373,126.748595,mid,월드고양로
st_18533,고양시청로,고양시청로,https://map.naver.com/p/entry/place/19032577,37.6574161,126.8333057,mid,고양시청로
st_18551,망양로689번길,망양로689번길,https://map.naver.com/p/entry/place/16949585,35.1273397,129.0396477,mid,망양로689번길
st_18784,고산정 나루터,고산정 나루터 (미스터 션샤인 촬영지),,,,failed,
st_18785,오봉산 마당바위,오봉산 마당바위,,,,failed,
st_18791,한양아파트 E동쪽,한양아파트 E동,https://map.naver.com/p/entry/place/1045570493,37.5215944,126.9316025,mid,한양아파트E동
st_18792,현대타운빌라10동,현대타운빌라,,,,failed,
st_18793,소월로,소월로,,,,failed,
st_18794,장문로49길,장문로49길,https://map.naver.com/p/entry/place/18731189,37.5296769,127.0039795,mid,장문로49길
st_18795,한남동,한남동,,,,failed,
st_18796,염천교수제화거리,염천교 수제화 거리,,,,failed,
st_18799,효자로,효자로,https://map.naver.com/p/entry/place/18662148,37.5800736,126.9732734,mid,효자로9길
st_18800,창덕궁1길,창덕궁1길,https://map.naver.com/p/entry/place/18671461,37.5793585,126.9880813,mid,창덕궁1길
st_18803,삼양로173길,삼양로173길,https://map.naver.com/p/entry/place/18619204,37.6597917,127.0048375,mid,삼양로173길
st_18806,송현공원로,송현공원로,https://map.naver.com/p/entry/place/16585043,37.4803241,126.642263,coord,송현공원로
st_18808,우현로67번길,우현로67번길,https://map.naver.com/p/entry/place/19625565,37.4736973,126.6295815,coord,우현로67번길
st_18816,수정약국앞,수정약국,,,,failed,
st_18817,성일설비사앞,성일설비사,https://map.naver.com/p/entry/place/38623154,35.9884587,126.7128232,coord,성일설비사
st_18818,민방위대피소앞 정류소,민방위대피소앞,,,,failed,
st_18820,흥국생명 정류장,흥국생명,,,,failed,
st_18821,흥국금융가족빌딩,흥국금융가족빌딩,,,,failed,
st_18822,굿모닝정형외과앞,굿모닝정형외과,https://map.naver.com/p/entry/place/11867892,35.8275685,127.1423046,coord,굿모닝정형외과의원
st_18824,충경로,충경로,,,,failed,
st_18825,팔달로 예술회관 정류장,팔달로 예술회관,,,,failed,
st_18826,팔달로(1),1,,,,failed,
st_18837,중앙미용실,중앙미용실,,,,failed,
st_18840,성남이로46번길,성남이로46번길,https://map.naver.com/p/entry/place/19624940,35.1340961,129.0587872,mid,성남이로46번길
st_18846,광령리(추정),광령리,,,,failed,
st_18851,해맞이해안로(토끼섬입구쪽),토끼섬,https://map.naver.com/p/entry/place/13491625,33.5239512,126.9028626,mid,토끼섬
st_18854,칠십리로,칠십리로,https://map.naver.com/p/entry/place/17056390,33.2423345,126.5999685,mid,칠십리로
st_19047,데이터복구연구소,데이터복구연구소,,,,failed,
st_19051,인덕대학앞,인덕대학교,https://map.naver.com/p/entry/place/11591445,37.630813,127.0550871,coord,인덕대학교
st_19062,카나,(주)카나,,,,failed,
st_19068,만물슈퍼옆,만물슈퍼,https://map.naver.com/p/entry/place/18771591,37.5647557,127.0318327,coord,만물슈퍼
st_19073,이마트여의도점앞,이마트 여의도점,https://map.naver.com/p/entry/place/18580641,37.5187329,126.9265305,coord,이마트 여의도점
st_19074,산호아파트C동,C 산호아파트,,,,failed,
st_19076,단군성전앞,단군성전,https://map.naver.com/p/entry/place/18663779,37.5760833,126.9657375,mid,단군성전
st_19692,서울식당,서울식당,,,,failed,
st_19693,커피베이,커피베이 구로디지털단지점,,,,failed,
st_19697,어기어차,어기어차 신내점,,,,failed,
st_19704,호텔세느장,호텔세느장,,,,failed,
st_19708,안국역4번출구,안국역 4번출구 주차장,https://map.naver.com/p/entry/place/1214577219,37.5767221,126.9876736,coord,안국역4번출구주차장
st_19709,창화당 대학로점,창화당 대학로점,,,,failed,
st_19714,서브웨이,써브웨이 광화문점,,,,failed,
st_19856,오렌지힐,오렌지힐,,,,failed,
st_19858,제이큐브빌딩,제이큐브,https://map.naver.com/p/entry/place/34678097,37.513825,127.0378964,coord,제이큐브
st_19861,누리꿈스퀘어.MBC,누리꿈스퀘어.MBC,https://map.naver.com/p/entry/place/35244029,37.5799239,126.8912685,coord,올리브영 상암MBC점
st_19862,누리꿈스퀘어 서쪽,누리꿈스퀘어,https://map.naver.com/p/entry/place/32528619,37.5793707,126.8899532,coord,누리꿈스퀘어빌딩
st_19866,동진아파트,동진빌라,https://map.naver.com/p/entry/place/18749554,37.5774715,126.9366383,coord,동진빌라
st_19992,후암동 플레이트B/영주교회,영주교회,https://map.naver.com/p/entry/place/1954613537,37.5469832,126.9818679,coord,영주교회
st_19997,우미우가,우미우가,,,,failed,
st_19999,이화벽화마을/이화동마을박물관,이화동 벽화마을,https://map.naver.com/p/entry/place/13519224,37.5780674,127.0071351,coord,이화마을
st_20069,부천 까치울 부대(옛 61사단 177연대),까치울,,,,failed,
st_20071,영도구 영선미니아파트,미니아파트,,,,failed,
st_20075,오윤카페(한낮에 커피 달밤에 맥주),커피,,,,failed,
st_20076,청호철물,청우건축철물,,,,failed,
st_20077,보라슈퍼,Cheongha Market,,,,failed,
st_20079,윤치과(청진3리어민복지회관),어민복지회관,https://map.naver.com/p/entry/place/15731804,36.1705175,129.3969553,coord,청진3리어민복지회관
st_20090,곤륜산 활공장,곤륜산 패러글라이딩장,,,,failed,
st_20099,나주영상테마파크,나주영상테마파크,,,,failed,
st_20111,팜랜드,농협경제지주 안성팜랜드,https://map.naver.com/p/entry/place/20770831,36.9911695,127.1939446,coord,농협경제지주 안성팜랜드
st_20125,정릉동 마을(구동 지구 촬영지),정릉,,,,failed,
st_20126,본이 할머니 집,할머니집,,,,failed,
st_20130,인천함찬종합병원,인천힘찬종합병원,https://map.naver.com/p/entry/place/13241014,37.4011304,126.714676,coord,인천힘찬종합병원
st_20133,구 장흥교도소,장흥교도소,https://map.naver.com/p/entry/place/1363633162,34.6878022,126.9139961,coord,빠삐용zip
st_20135,부산해양경찰서 (경찰서 세트),부산해양경찰서,https://map.naver.com/p/entry/place/11637775,35.0821633,129.077791,coord,부산해양경찰서
st_20137,부산대교,부산대교,,,,failed,
st_20146,애신의 집,애신의집,,,,failed,
st_20147,한약방,충남한약방,,,,failed,
st_20148,한성전기,(주)한성전기,,,,failed,
st_20151,동매집,자매집,,,,failed,
st_20153,해드리오,해드리오,,,,failed,
st_20157,전당포,대전가수원전당포,,,,failed,
st_20160,세운상가(세운청계상가),세운청계상가,https://map.naver.com/p/entry/place/1437728989,37.5679121,126.9953938,coord,카페선셋
st_20165,서울로7017,서울로7017,,,,failed,
st_20171,아난티 클럽 서울(아난티코드GC),아난티 코드 골프 클럽,,,,failed,
st_20175,청계천(서린동),청계천,,,,failed,
st_20190,경복궁(근정전·경회루),경복궁 근정전,,,,failed,
st_20200,자하슈퍼(은하수슈퍼),자하슈퍼,,,,failed,
st_20202,북촌로5나길,북촌로5나길,https://map.naver.com/p/entry/place/19685841,37.5812509,126.9817995,mid,북촌로5나길
st_20224,한국지역정보개발원 버스정류장 일대,한국지역정보개발원,https://map.naver.com/p/entry/place/12789991,37.582489,126.8879494,coord,한국지역정보개발원
st_20238,지신정,승산부자마을,,,,failed,
st_20243,문경새재 제1관문 주흘관,문경새재 제1관문 주흘관,,,,failed,
st_20248,원대리자작나무숲,원대리 자작나무숲,,,,failed,
st_20249,내연산 12폭포,내연산 12폭포,https://map.naver.com/p/entry/place/15732870,36.2603886,129.3016435,mid,연산폭포
st_20251,비둘기낭폭포(한탄강),비둘기낭 폭포,https://map.naver.com/p/entry/place/32699964,38.0798033,127.216915,high,비둘기낭폭포
mv_0069_01,매축지마을 철길·육교,매축지 마을,https://map.naver.com/p/entry/place/31683840,35.1315683,129.056348,high,매축지마을
mv_0069_03,영도대교,영도대교,,,,failed,
mv_0300,사북석탄역사체험관,석탄역사체험관,,,,failed,
mv_0302,합천 황매산,황매산,https://map.naver.com/p/entry/place/2141437521,35.4942347,127.9745655,mid,황매산
mv_0303,합천 영상 테마파크,합천 영상테마파크,https://map.naver.com/p/entry/place/13291032,35.5484071,128.0728405,coord,합천영상테마파크
mv_1219,합천 영상 테마파크,합천 영상테마파크,https://map.naver.com/p/entry/place/13291032,35.5484071,128.0728405,coord,합천영상테마파크
mv_2056,합천 영상 테마파크,합천 영상테마파크,https://map.naver.com/p/entry/place/13291032,35.5484071,128.0728405,coord,합천영상테마파크
mv_2802,합천 영상 테마파크,합천 영상테마파크,https://map.naver.com/p/entry/place/13291032,35.5484071,128.0728405,coord,합천영상테마파크
mv_0305,섬진강 기차마을,섬진강기차마을,,,,failed,
mv_0306,낙안읍성민속마을,낙안읍성,https://map.naver.com/p/entry/place/12153665,34.9064463,127.3416564,coord,순천 낙안읍성
mv_0307,외암민속마을,외암민속마을,https://map.naver.com/p/entry/place/1643631213,36.7303755,127.0161335,coord,외암민속마을
mv_0308,공세리성당,천주교 공세리 성당 주차장,https://map.naver.com/p/entry/place/17565509,36.8826108,126.9138976,coord,공세리성당주차장
mv_0476,잠실대교,잠실대교,https://map.naver.com/p/entry/place/18850881,37.5245011,127.0915243,mid,잠실대교
mv_0477,여의도공원,여의도공원,,,,failed,
mv_0478,동작대교,동작대교,https://map.naver.com/p/entry/place/18726869,37.5108249,126.9819963,high,동작대교
mv_0888_01,알펜시아 스키점프센터,알펜시아 스키점프센터,https://map.naver.com/p/entry/place/1402129658,37.6628002,128.6811334,coord,알펜시아 스키점프 센터
mv_0888_02,부귀 메타세쿼이아길,부귀 메타세쿼이아길,https://map.naver.com/p/entry/place/1716577456,35.8079911,127.3220658,high,부귀 메타세쿼이아길
mv_1218,철도박물관,철도박물관,,,,failed,
mv_1220,안동하회마을 만송정 숲,안동 하회마을 만송정 숲,https://map.naver.com/p/entry/place/1153202495,36.54071,128.5161916,high,안동하회마을 만송정 숲
mv_1221,정동길,정동길,,,,failed,
mv_1222,제물포 시장,제물포시장,https://map.naver.com/p/entry/place/1975261105,37.4631047,126.6573578,high,제물포시장
mv_1229_01,공기마을 편백나무숲,공기마을 편백나무숲,https://map.naver.com/p/entry/place/38277392,35.7338037,127.1936962,high,공기마을 편백나무숲
mv_1229_02,황매산,황매산,https://map.naver.com/p/entry/place/13491543,35.494233,127.9745981,mid,황매산
mv_1229_03,운일암반일암,운일암 반일암 계곡,https://map.naver.com/p/entry/place/474716269,35.9789099,127.401263,mid,운일암반일암
mv_1428_03,벡스코,벡스코,https://map.naver.com/p/entry/place/1224934479,35.1690974,129.1363115,coord,부산광역시공예협동조합
st_20414,벡스코,벡스코,https://map.naver.com/p/entry/place/1224934479,35.1690974,129.1363115,coord,부산광역시공예협동조합
mv_1533,대전 근현대사 전시관,대전근현대사전시관,https://map.naver.com/p/entry/place/34299032,36.326717,127.420963,coord,대전근현대사전시관
mv_1534,부산임랑해수욕장,임랑해수욕장,https://map.naver.com/p/entry/place/13491880,35.3171117,129.2632479,mid,임랑해수욕장
mv_1535,흰여울문화마을,흰여울문화마을,https://map.naver.com/p/entry/place/37418047,35.0798603,129.0434588,mid,흰여울문화마을
mv_1536,보수동 책방 골목,보수동책방골목,https://map.naver.com/p/entry/place/12848261,35.1034349,129.0265654,coord,보수동책방골목
mv_1537,군산 둔율동 성당,둔율동 성당,https://map.naver.com/p/entry/place/13139167,35.9818239,126.715602,coord,둔율성당
mv_1538,군산 내항 철도,군산 내항 철도,https://map.naver.com/p/entry/place/1846701302,35.9886582,126.7181177,mid,군산 내항 철도
mv_1539,전북외국어고등학교,전북외국어고등학교,https://map.naver.com/p/entry/place/17499913,35.9815011,126.6844375,coord,전북외국어고등학교본관
mv_1611_03,고창읍성·맹종죽림,고창읍성 맹종죽림 (孟宗竹林),,,,failed,
mv_1733,남양주 종합촬영소,영화진흥위원회 남양주종합촬영소,https://map.naver.com/p/entry/place/11863440,37.6046345,127.3214505,coord,남양주종합촬영소
mv_2363,남양주 종합촬영소,영화진흥위원회 남양주종합촬영소,https://map.naver.com/p/entry/place/11863440,37.6046345,127.3214505,coord,남양주종합촬영소
mv_1734,발포항 공원,발포항,https://map.naver.com/p/entry/place/37787981,34.4835421,127.3385222,mid,발포항
mv_1735,광양항 해양공원,광양항 해양공원,https://map.naver.com/p/entry/place/38344690,34.9207633,127.6932951,coord,광양항 해양공원
mv_1736,완도 수목원,완도수목원,,,,failed,
mv_1737,청해포구촬영장,청해포구 촬영장 (해신 드라마 촬영지),,,,failed,
mv_1738,울돌목,명량해협 울돌목,,,,failed,
mv_1740,궁항 전라좌수영,궁항 전라좌수영 세트장 (불멸의 이순신 세트장),,,,failed,
mv_1766_02,국제시장(꽃분이네),꽃분이네,https://map.naver.com/p/entry/place/36310991,35.1013988,129.0281533,coord,꽃분이네
mv_1766_03,초장동 주택가(초장중학교 인근),초장중학교,https://map.naver.com/p/entry/place/12005979,35.0947986,129.01795,coord,초장중학교
mv_1798_01,구립노원실버카페,노원실버카페,https://map.naver.com/p/entry/place/2033949528,37.6387816,127.0659884,coord,중계어르신센터
mv_1798_02,청운반점,청운반점,,,,failed,
mv_1798_05,오동나무집사철탕,오동나무집,,,,failed,
mv_2010,스테이트 타워 남산,스테이트타워남산,https://map.naver.com/p/entry/place/18692890,37.56025,126.9829249,coord,스테이트타워남산
mv_2032,아소산 일산본점,아소산 일산본점,https://map.naver.com/p/entry/place/11549413,37.6591925,126.7826739,coord,아소산 일산본점
mv_2033,포스코센터,포스코센터,https://map.naver.com/p/entry/place/18825915,37.5060531,127.0558905,coord,포스코센터
mv_2034,마포공덕시장,공덕시장,https://map.naver.com/p/entry/place/35150282,37.5446522,126.953575,high,마포공덕시장
mv_2035,익산 교도소 세트장,익산 교도소 세트장,https://map.naver.com/p/entry/place/37471479,36.0695673,126.9315194,coord,익산 교도소 세트장
mv_2385,익산 교도소 세트장,익산 교도소 세트장,https://map.naver.com/p/entry/place/37471479,36.0695673,126.9315194,coord,익산 교도소 세트장
mv_2036,운보의 집,운보의집,https://map.naver.com/p/entry/place/11797270,36.6921914,127.565099,coord,운보의 집
mv_2037,운보의집운보미술관,운보의집,https://map.naver.com/p/entry/place/11797270,36.6921914,127.565099,coord,운보의 집
mv_2055,황매산 군립 공원,황매산군립공원,,,,failed,
mv_2057,오웬 기념각,오웬기념각,https://map.naver.com/p/entry/place/16295062,35.1382921,126.9158433,coord,오웬기념각
mv_2058,한남 북엇국,한남북엇국,https://map.naver.com/p/entry/place/31139796,37.5339681,127.0080799,coord,한남 북엇국
mv_2060,백인제 가옥,백인제 가옥,https://map.naver.com/p/entry/place/542868369,37.5807993,126.9841756,coord,백인제가옥
mv_2061,운현궁 양관,운현궁 양관,https://map.naver.com/p/entry/place/18668636,37.5761611,126.9877519,coord,운현궁양관
mv_2062,문화역서울284,문화역서울284,https://map.naver.com/p/entry/place/20757885,37.5558207,126.9715927,coord,문화역서울284
mv_2319_02,삽교호함상공원,삽교호함상공원,,,,failed,
mv_2319_03,광천토굴새우젓시장,광천토굴새우젓시장,,,,failed,
mv_2319_05,마시안해변,마시안해변,https://map.naver.com/p/entry/place/1710725652,37.4323817,126.4167661,coord,이마트24 마시안해변점
mv_2333_01,서울중부경찰서,서울중부경찰서,https://map.naver.com/p/entry/place/11642490,37.5600691,126.9797703,coord,서울중부경찰서
mv_2333_02,안양시청,안양시청,https://map.naver.com/p/entry/place/11670560,37.3942904,126.9567534,coord,안양시청
mv_2333_04,위례터널,위례터널,https://map.naver.com/p/entry/place/36643857,37.4685162,127.1274999,coord,위례터널
mv_2333_05,더케이트윈타워,더케이트윈타워A동,,,,failed,
mv_2333_07,봉은사,대한불교조계종 봉은사,https://map.naver.com/p/entry/place/1496685291,37.5151477,127.0569664,coord,대한불교조계종봉은사
mv_2364,원미공원,부천원미공원,,,,failed,
mv_2365,원미상가아파트,원미상가아파트,https://map.naver.com/p/entry/place/19249955,37.495278,126.7872718,coord,원미상가아파트
mv_2366,두물머리,두물머리,,,,failed,
mv_2367,전곡항,전곡항,https://map.naver.com/p/entry/place/13491438,37.1876099,126.6506999,mid,전곡항
mv_2368,송림원,송림원,https://map.naver.com/p/entry/place/19877441,37.5898929,127.0087879,coord,송림원
mv_2369,안즈나선아당신생각,안즈나 선아 당신생각,https://map.naver.com/p/entry/place/36537825,37.5898601,127.0086399,coord,안즈나선아당신생각
mv_2370,용마랜드,용마랜드,https://map.naver.com/p/entry/place/13163164,37.594959,127.1053597,coord,용마랜드
mv_2371,인천아트플랫폼,인천아트플랫폼,https://map.naver.com/p/entry/place/13315483,37.4727405,126.6200491,coord,인천아트플랫폼
mv_2377_01,옥천터널(폐터널),옥천터널,https://map.naver.com/p/entry/place/17821451,36.271441,127.7081026,high,옥천터널
mv_2377_02,증약터널,증약터널,https://map.naver.com/p/entry/place/17823021,36.3483576,127.5180658,high,증약터널
mv_2381,부산외국어대학교 우암동캠퍼스(구),부산외국어대학교,,,,failed,
mv_2382,잠수교,잠수교,https://map.naver.com/p/entry/place/18762982,37.5145083,126.9965328,high,잠수교
mv_2383,대청마루I,대청마루,,,,failed,
mv_2384,쉐라톤 그랜드 인천 호텔,쉐라톤 그랜드 인천,https://map.naver.com/p/entry/place/13134661,37.3902357,126.6453915,coord,쉐라톤 그랜드 인천 호텔
mv_2657_01,KNN타워·센텀광장,KNN 타워,https://map.naver.com/p/entry/place/32693180,35.1719956,129.1286384,coord,씨스페이스KNN타워점
mv_2662,임진각,임진각 평화누리공원,,,,failed,
mv_2663,문화공감수정,문화공감 수정 (구. 정란각),https://map.naver.com/p/entry/place/1138409494,35.1256686,129.042727,coord,문화공감수정
mv_2664,연세대학교 신촌캠퍼스,연세대학교 신촌캠퍼스,,,,failed,
mv_2665,민주인권기념관,민주인권기념관,,,,failed,
mv_2666,천주교 서울대교구 주교좌명동대성당,명동대성당,https://map.naver.com/p/entry/place/1800464119,37.5631285,126.9874269,coord,세븐일레븐 명동대성당점
mv_2667,서울특별시청,서울특별시청,https://map.naver.com/p/entry/place/11556036,37.5666103,126.9783882,coord,서울특별시청
mv_2668,연희네 슈퍼,연희네슈퍼(1987 촬영지),,,,failed,
mv_2753,라한셀렉트 경주,라한셀렉트 경주,,,,failed,
mv_2754,화국반점,화국 반점,https://map.naver.com/p/entry/place/11831272,35.1025749,129.0342247,coord,화국반점
mv_2755,인터컨티넨탈 서울 코엑스,인터컨티넨탈서울코엑스,,,,failed,
mv_2756,이태원앤틱가구거리,이태원앤틱가구거리,,,,failed,
mv_2757,이태원세계음식거리,이태원 세계음식거리,https://map.naver.com/p/entry/place/31193088,37.5349907,126.9933872,high,이태원세계음식거리
mv_2806,경남식당,경남식당,,,,failed,
mv_2808,부산영화촬영스튜디오,부산영화촬영스튜디오,https://map.naver.com/p/entry/place/12008700,35.162711,129.1382149,coord,부산영화촬영스튜디오
mv_2810,청소역 장항선,청소역,https://map.naver.com/p/entry/place/1830754287,36.4459659,126.5907148,mid,청소역출구
mv_3201_07,화암사,대한불교조계종 화암사,,,,failed,
mv_3810_03,자하문터널 계단,자하문터널 계단,,,,failed,
mv_3837,배다리헌책방거리,배다리 헌책방거리,https://map.naver.com/p/entry/place/21301859,37.4724783,126.6374248,coord,배다리헌책방거리
mv_3839,광양항,광양항,,,,failed,
mv_3840,군산내항 부잔교,군산내항 부잔교 (뜬다리),,,,failed,
mv_3841,장항항,장항항,https://map.naver.com/p/entry/place/13538027,36.00765,126.685563,coord,장항항
mv_5816_04,원앙네거리,원앙네거리,https://map.naver.com/p/entry/place/32044856,36.307864,127.334918,mid,원앙네거리
mv_5884_02,흥국사,대한불교조계종 흥국사(여수),,,,failed,
mv_5884_04,전라병영성,강진 전라병영성,https://map.naver.com/p/entry/place/34658463,34.7195443,126.8184536,coord,전라병영성하멜기념관
mv_5897_01,나진상가,나진상가19동,,,,failed,
mv_5897_02,인천아시아드주경기장,인천아시아드주경기장,https://map.naver.com/p/entry/place/35296693,37.5476152,126.6666172,coord,인천아시아드 주경기장
